Date,Brazil_Interbank_Rate,Brazil_Policy_Rate,Chile_Interbank_Rate,Chile_Policy_Rate,Colombia_Interbank_Rate,Colombia_Policy_Rate,Czech Republic_10Y_Bond,Czech Republic_Interbank_Rate,Greece_10Y_Bond,Hungary_10Y_Bond,Indonesia_Interbank_Rate,Kuwait_Interbank_Rate,Kuwait_Policy_Rate,Malaysia_10Y_Bond,Malaysia_Interbank_Rate,Mexico_10Y_Bond,Mexico_Interbank_Rate,Peru_Interbank_Rate,Peru_Policy_Rate,Philippines_10Y_Bond,Philippines_Interbank_Rate,Philippines_Policy_Rate,Poland_10Y_Bond,Poland_Interbank_Rate,Qatar_Interbank_Rate,South Africa_10Y_Bond,South Africa_Interbank_Rate,South Korea_10Y_Bond,South Korea_Interbank_Rate,South Korea_Policy_Rate,Thailand_10Y_Bond,Thailand_Interbank_Rate,Thailand_Policy_Rate,Turkey_Policy_Rate
2011-06-01,12.0985144999307,18.8244253699266,5.12,5.13,4.128786,6.25,3.768,1.18,16.69,7.22,6.03,0.9216,2.5,3.503,2.96,6.92,4.85,4.277,5.05,,4.6778,4.5,5.88,4.3447,0.22,8.5,5.28,4.11,3.2,1.5,3.8,2.84,3.5,14.0
2011-07-01,12.2532714998788,18.9884677898716,5.24,5.25,4.295013,6.25,3.789,1.2,16.15,7.3519,5.93,0.9107,2.5,3.491,2.93,6.9,4.82,4.2598,5.05,,4.647,4.5,5.81,4.51,0.3,8.55,5.27,4.15,3.26,1.5,4.01,3.02,3.75,14.0
2011-08-01,12.4178260112844,19.1628955719614,5.26,5.25,4.584905,6.5,3.4,1.18,15.9,7.49,5.82,0.9111,2.5,3.382,2.97,5.78,4.81,4.2298,5.05,,4.7038,4.5,5.7,4.5,0.38,8.1,5.28,3.92,3.25,1.5,3.6,3.18,4.0,14.0
2011-09-01,11.9,18.614,5.24,5.25,4.560197,6.5,3.0,1.18,17.78,7.64,5.4,0.9155,2.5,3.396,2.98,,4.78,4.272,5.05,,4.7257,4.5,5.74,4.48,0.48,8.25,5.29,3.78,3.25,1.5,3.68,3.37,4.0,14.0
2011-10-01,11.6992321363965,18.4011860645803,5.25,5.25,4.610043,6.5,3.14,1.16,18.04,7.88,5.13,0.9159,2.5,3.348,2.98,6.85,4.79,4.2683,5.05,,4.6731,4.5,5.71,4.479,0.38,8.41,5.3,3.88,3.24,1.5,3.51,3.38,4.0,14.0
2011-11-01,11.4,18.084,5.25,5.25,4.608325,6.5,3.67,1.15,17.92,8.53,4.73,0.9176,2.5,3.3,2.99,6.38,4.8,4.2555,5.05,,4.6279,4.5,5.8,4.599,0.69,8.47,5.3,3.82,3.26,1.5,3.43,3.42,3.75,14.0
2011-12-01,10.9004545258937,17.5544817974473,5.23,5.25,4.79976,6.75,3.7,1.17,21.14,8.97,4.55,0.9029,2.5,3.226,2.99,6.46,4.8,4.2422,5.05,,4.6804,4.5,5.84,4.23,0.74,8.51,5.33,3.8,3.26,1.5,3.28,3.15,3.75,17.0
2012-01-01,10.6233345401663,17.2607346125763,5.05,5.1,4.770906,6.75,3.39,1.18,25.91,9.51,4.32,0.918,2.5,3.194,2.99,,4.79,4.2288,5.05,,4.5395,4.349,5.68,4.336,0.7261,8.4,5.32,3.78,3.26,1.5,3.23,3.1,3.5,17.0
2012-02-01,10.2957886951247,16.9135360168322,4.98,5.0,5.043484,7.0,3.12,1.22,29.24,8.6,3.85,0.9167,2.5,3.195,3.0,,4.78,4.2284,5.05,,4.3924,4.25,5.46,4.4219,0.74,8.23,5.28,3.79,3.25,1.5,3.33,2.9,3.5,17.0
2012-03-01,9.65998442083633,16.2395834860865,5.0,5.0,5.248407,7.25,3.51,1.24,19.07,8.73,3.76,0.9167,2.5,3.335,3.0,,4.77,4.25,5.05,,4.1882,4.0,5.37,4.55,0.7548,8.37,5.28,3.89,3.25,1.5,3.69,2.88,3.5,17.0
2012-04-01,9.18585081160583,15.7370018603022,5.0,5.0,5.251334,7.25,3.506,1.25,21.48,8.77,3.76,0.9167,2.5,3.307,2.98,,4.74,4.241,5.05,,4.1809,4.0,5.49,4.522,0.7508,8.28,5.28,3.85,3.25,1.5,3.82,2.91,3.5,17.0
2012-05-01,8.71904861199679,15.2421915287166,5.02,5.0,5.266386,7.25,3.315,1.23,26.9,8.33,3.78,0.8567,2.5,3.262,2.98,6.22,4.76,4.2429,5.05,,4.1156,4.0,5.41,4.72,0.7664,8.28,5.29,3.71,3.26,1.5,3.82,2.92,3.5,17.0
2012-06-01,8.39049997808972,14.8939299767751,5.02,5.0,5.301837,7.25,3.114,1.08,27.82,8.3,3.95,0.8281,2.5,3.208,2.99,5.94,4.76,4.231,5.05,,4.1405,4.0,5.24,4.88,0.78,8.16,5.29,3.63,3.26,1.5,3.62,2.94,3.5,16.0
2012-07-01,8.07155075459178,14.5558437998673,4.99,5.0,5.345766,7.25,2.6,1.04,25.82,7.56,4.03,0.8011,2.5,3.21,2.99,5.12,4.78,4.2458,5.05,,4.0717,3.992,4.99,4.84,0.774,7.52,5.11,3.33,3.09,1.5,3.42,2.94,3.5,16.0
2012-08-01,7.84642948021954,14.3172152490327,4.97,5.0,5.095326,7.0,2.38175251118978,0.94,24.34,7.36,4.16,0.7741,2.5,3.267,2.99,,4.79,4.2191,5.05,,3.8828,3.75,4.88,4.91,0.7519,7.48,4.82,3.07,3.0,1.5,3.37,2.92,3.5,16.0
2012-09-01,7.39000000000001,13.8334,5.02,5.0,4.778136,6.75,2.40506624307251,0.82,20.91,7.28,4.07,0.7458,2.5,3.313,2.99,5.44,4.8,4.234,5.05,,3.8464,3.75,4.85,4.88,0.7676,7.4,4.79,3.04,2.99,1.5,3.62,2.92,3.5,16.0
2012-10-01,7.23084168176928,13.6646921826755,5.02,5.0,4.768701,6.75,2.23926303914388,0.69,17.96,6.94,4.13,0.6884,2.0,3.238,2.97,5.35,4.82,4.2392,5.05,,3.8215,3.727,4.57,4.79,0.7304,7.67,4.79,3.01,2.81,1.25,3.47,2.83,3.25,16.0
2012-11-01,7.13999999999999,13.5684,5.01,5.0,4.70665,6.75,1.92,0.51,17.2,6.87,4.16,0.6667,2.0,3.256,2.99,5.52,4.84,4.2479,5.05,,3.6144,3.5,4.18,4.69,0.75,7.64,4.78,3.01,2.75,1.25,3.46,2.69,3.25,16.0
2012-12-01,7.15748540770065,13.5869345321627,4.99,5.0,4.489288,6.5,2.12413376624612,0.5,13.33,6.44,4.17,0.6642,2.0,3.241,2.99,,4.84,4.2439,5.05,,3.623,3.5,3.88,4.37,0.7718,7.37,4.78,3.09,2.75,1.25,3.55,2.69,3.25,13.5
2013-01-01,7.11000000000146,13.5366000000015,5.0,5.0,4.20046,6.25,1.9609,0.5,11.1,6.23,4.17,0.6627,2.0,3.229,2.99,5.47,4.84,4.1518,5.05,,3.5669,3.5,3.91,4.11,0.7618,7.26,4.75,3.0,2.76,1.25,3.65,2.7,3.25,13.5
2013-02-01,7.13165830833651,13.5595578068367,5.01,5.0,3.961222,6.0,1.9859,0.5,10.95,6.29,4.17,0.6614,2.0,3.245,2.99,5.03,4.82,4.2008,5.05,,3.1972,3.5,3.99,3.917,0.7526,7.29,4.74,2.94,2.75,1.25,3.6,2.71,3.25,13.5
2013-03-01,7.14749888580484,13.5763488189531,5.0,5.0,3.696257,5.25,1.98147613434565,0.47,11.38,6.38,4.18,0.6503,2.0,3.221,3.0,,4.48,4.2404,5.05,,2.79,3.5,3.93,3.5014,0.7858,7.39,4.76,2.83,2.74,1.25,3.6,2.7,3.25,13.5
2013-04-01,7.25902477862748,13.6945662653451,5.01,5.0,3.150824,5.25,1.82,0.46,11.58,5.65,4.18,0.6278,2.0,3.151,2.99,5.0,4.33,4.2005,5.05,,2.5813,3.5,3.5,3.31857142857143,0.7037,6.97,4.76,2.76,2.75,1.25,3.45,2.7,3.25,13.5
2013-05-01,7.42375689981045,13.8691823137991,5.02,5.0,3.189498,5.25,1.668,0.46,9.07,5.08,4.16,0.6254,2.0,3.282,2.98,4.64,4.32,4.2542,5.05,,2.1568,3.5,3.28,3.12,0.6615,6.96,4.76,2.8,2.56,1.25,3.38,2.68,3.0,13.5
2013-06-01,7.90000000000197,14.3740000000021,5.0,5.0,3.164254,5.25,2.138,0.46,10.07,6.02,4.35,0.618,2.0,3.414,2.99,6.2,4.3,4.2605,5.05,,2.1569,3.5,3.95,2.86,0.6575,7.94,4.79,3.19,2.49,1.25,3.79,2.48,3.0,9.5
2013-07-01,8.22582470893867,14.719374191475,5.03,5.0,3.202054,5.25,2.23,0.46,10.53,5.78,4.73,0.6122,2.0,3.677,2.99,,4.32,4.3269,5.05,,2.0348,3.5,3.97,2.475,0.7725,7.97,4.81,3.34,2.48,1.0,3.79,2.47,3.0,9.5
2013-08-01,8.44535952371228,14.952081095135,5.0,5.0,3.26712,5.25,2.4,0.46,10.01,6.31,4.95,0.6198,2.0,3.681,2.98,5.93,4.31,4.5161,5.05,,2.0356,3.5,4.30333333333333,2.58857142857143,0.8164,8.37,4.82,3.43,2.5,1.0,4.08,2.45,3.0,9.5
2013-09-01,8.9000000000006,15.4340000000006,5.0,5.0,3.272329,5.25,2.42,0.45,10.15,6.16,5.54536305114638,0.6276,2.0,3.562,2.98,6.13,4.1,4.2737,5.05,,2.0044,3.5,4.49,2.55428571428572,0.9256,8.15,4.81,3.39,2.5,1.0,4.21,2.46,3.0,9.5
2013-10-01,9.24758354942736,15.802438562393,4.9,4.9,3.274777,5.25,2.33,0.44,8.74,5.58,5.71045272320869,0.6538,2.0,3.368,2.99,5.97,3.98,4.2484,4.8,,2.0143,3.5,4.28,2.55304347826087,0.7211,7.87,4.81,3.31,2.5,1.0,3.88578954545455,2.45613636363636,3.0,9.5
2013-11-01,9.44989746303861,16.0168913108209,4.65,4.65,3.255694,5.25,2.18,0.38,8.41,5.82,5.891013,0.6809,2.0,3.6,2.99,,3.79,4.183,4.8,,2.0234,3.5209,4.38,2.59277777777778,0.8584,8.18,4.83,3.46,2.5,1.0,4.09,2.46,2.75,9.5
2013-12-01,9.89952378889196,16.4934952162255,4.5,4.5,3.236421,5.25,2.2,0.38,8.66,5.78,5.9183655,0.7007,2.0,3.664,2.98,6.33,3.79,4.0884,4.8,,2.0111,3.5526,4.42,2.51947368421053,0.852,8.32,4.86,3.528,2.5,1.0,4.07,2.2,2.75,10.25
2014-01-01,10.1724458936362,16.7827926472544,4.49,4.5,3.237544,5.25,2.43,0.37,8.18,5.6,5.90052,0.7585,2.0,3.725,2.99,6.46,3.78,4.121,4.8,,2.0079,3.6021,4.42,2.63,0.65,8.48,4.88,3.493,2.5,1.0,4.02,2.2,2.75,10.25
2014-02-01,10.4249745609337,17.0504730345898,4.4,4.4,3.250606,5.25,2.28,0.37,7.7,6.03,5.849962,0.907,2.0,3.612,2.98,,3.79,4.1738,4.8,,2.0073,3.5413,4.47,2.5265,0.3959,8.67,5.32,3.364,2.49,1.0,3.91,2.19,2.75,10.25
2014-03-01,10.6500000000016,17.2890000000017,4.11,4.11,3.160132,5.25,2.2,0.37,6.9,5.83,5.880968,1.0114,2.0,3.663,2.98,6.32,3.8,4.0133,4.8,,2.0224,3.5389,4.25,2.5943,0.6349,8.52,5.36,3.322,2.48,1.0,3.8,2.05,2.5,10.25
2014-04-01,10.87497460305,17.527473079233,4.0,4.0,3.295725,5.5,2.0,0.37,6.2,5.56,5.870651,1.0547,2.0,3.627,2.99,6.15,3.81,4.0539,4.8,2.727,2.0162,3.5334,4.1,2.56666666666667,0.7509,8.41,5.38,3.327,2.49,1.0,3.68,1.95,2.5,10.25
2014-05-01,10.9000000000018,17.5540000000019,4.0,4.0,3.43668,6.0,1.73,0.36,6.38,5.01,5.864585,1.0505,2.0,3.732,2.99,5.87,3.8,3.954,4.8,,2.0148,3.5535,3.8,2.6,0.5755,8.16,5.38,3.234,2.49,1.0,3.64,1.93,2.5,10.25
2014-06-01,10.9000000000018,17.5540000000019,4.0,4.0,3.806036,5.75,1.55,0.35,5.93,4.5,5.85181809523809,1.0514,2.0,3.743,2.99,,3.43,3.9999,4.8,,2.1244,3.5511,3.54,2.64,0.5807,8.34,5.39,3.086,2.48,1.0,3.76,1.96,2.5,10.25
2014-07-01,10.900000000002,17.5540000000021,4.0,4.0,3.916153,6.0,1.49,0.35,6.1,4.33,5.89088111111111,1.0559,2.0,3.668,3.13,5.69,3.3,3.8491,4.55,,2.2767,3.5493,3.34,2.6104347826087,0.6633,8.25,5.5,2.885,2.49,1.0,3.7,1.95,2.5,10.25
2014-08-01,10.9014285162264,17.5555142271999,3.63,3.63,4.128977,6.25,1.38,0.35,6.09,4.73,5.84880285714286,1.1427,2.0,3.683,3.24,5.65,3.3,3.7588,4.3,,2.2819,3.7865,3.36,2.625,0.6633,8.21,5.64,2.891,2.34,1.0,3.57,1.96,2.5,10.25
2014-09-01,10.9000000000018,17.554000000002,3.35,3.36,4.420742,6.5,1.21,0.35,5.89,4.59,5.84211318181818,1.1934,2.0,3.668,3.24,,3.29,3.6975,4.3,,2.4422,3.8812,3.1,2.59954545454545,0.6582,8.2,5.65,2.774,2.24,1.0,3.56,1.96,2.5,10.25
2014-10-01,10.921716790169,17.5770197975792,3.15,3.14,4.499381,6.5,1.1,0.35,7.26,4.21,5.82214260869565,1.1831,2.0,3.635,3.23,6.08,3.29,3.5292,4.3,,2.517,4.0568,2.72,2.20217391304348,0.7012,8.06,5.65,2.537,2.07,1.0,3.32,1.97,2.5,10.25
2014-11-01,11.1500000000025,17.8190000000026,3.01,3.0,4.504141,6.5,0.87,0.34,8.1,3.7,5.7987875,1.155,2.0,3.718,3.2385,5.98,3.29,3.6415,4.3,,2.541,4.044,2.54,2.09368421052632,0.72,7.86,5.65,2.417,1.98,1.0,3.04,1.95,2.5,10.25
2014-12-01,11.58,18.2748,3.0,3.0,4.588272,6.5,0.67,0.34,8.42,3.62,5.83862857142857,0.9502,2.0,3.835,3.19,5.9,3.3,3.7956,4.3,,2.56,4.0537,2.55,2.06142857142857,0.7307,7.84,5.65,2.436,1.99,1.0,2.87,1.96,2.5,9.0
2015-01-01,11.82,18.5292,3.0,3.0,4.527371,6.5,0.349878603646415,0.33,9.48,3.18,5.82399047619048,0.921,2.0,3.663,3.25,,3.3,3.3439,4.05,,2.543,4.0599,2.21,1.983,0.7851,7.39,5.65,2.26,1.99,1.0,2.55,1.96,2.5,9.0
2015-02-01,12.1500000000025,18.8790000000027,3.0,3.0,4.51725,6.5,0.396417050567627,0.33,9.72,3.07,5.76393157894737,0.9375,2.0,3.625,3.22,5.31,3.3,3.4305,4.05,,2.5231,4.0948,2.2,2.04842105263158,0.7663,7.49,5.67,2.198,1.99,1.0,2.7,1.96,2.5,9.0
2015-03-01,12.5816871405983,19.3365883690342,3.0,3.0,4.500618,6.5,0.349643613128662,0.31,10.52,3.29,5.92,1.0352,2.0,3.59,3.23,6.04,3.3,3.3527,4.05,,2.5237,4.0884,2.32545454545455,1.67909090909091,0.7961,7.81,5.68,2.057,1.83,1.0,2.72,1.78,2.25,9.0
2015-04-01,12.6774478257054,19.4380946952478,3.0,3.0,4.519471,6.5,0.258650405229841,0.31,12.0,3.28,5.73,1.0965,2.0,3.593,3.23,5.83,3.3,3.5151,3.8,,2.5301,4.125,2.3675,1.59571428571429,0.8005,7.85,5.7,1.951,1.73,0.75,2.62,1.68,2.0,9.0
2015-05-01,13.1499999999987,19.9389999999986,3.0,3.0,4.517292,6.5,0.600749228125678,0.31,10.95,3.59,5.61,1.1267,2.0,3.587,3.23,,3.3,3.4798,3.8,,2.5204,4.0452,2.82,1.54894736842105,0.7614,8.08,5.71,2.253,1.74,0.75,2.81,1.45,2.0,9.0
2015-06-01,13.5784363829071,20.3931425658815,3.0,3.0,4.520226,6.5,1.01045503943703,0.31,11.43,3.86,5.64,1.125,2.0,3.665,3.23,6.25,3.3,3.4243,3.8,,2.516,4.1077,3.19,1.5915,0.7412,8.33,5.72,2.23,1.57,0.75,2.97,1.46,2.0,9.0
2015-07-01,13.6933911809573,20.5149946518148,3.0,3.0,4.53513,6.5,0.967029145882346,0.31,11.43,3.72,5.79,1.125,2.0,3.616,3.23,6.07,3.3,3.4638,3.8,,2.5193,4.0308,3.16347826086957,1.57863636363636,0.6365,8.18,5.74,2.24,1.48,0.75,2.84,1.46,2.0,9.0
2015-08-01,14.1499999999988,20.9989999999987,3.0,3.0,4.524294,6.5,0.738426195649647,0.31,10.26,3.61,5.63,1.1846,2.0,3.98,3.22,,3.32,3.6141,3.8,,2.5218,4.0267,2.88190476190476,1.65142857142857,0.7762,8.28,5.9,2.1,1.49,0.75,2.76,1.46,2.0,9.0
2015-09-01,14.1499999999988,20.9989999999987,3.0,3.0,4.579039,6.75,0.677201529817127,0.29,8.54,3.5,6.11,1.1875,2.0,3.856,3.18,6.07,3.33,3.6609,4.05,,2.5288,4.0481,2.91090909090909,1.59761904761905,0.9306,8.47,5.9,1.98,1.48,0.75,2.88,1.46,2.0,9.0
2015-10-01,14.1499999999988,20.9989999999987,3.13,3.13,4.840265,6.75,0.560326260056269,0.29,7.81,3.28,5.91,1.1842,2.0,3.709,3.17,,3.31,3.521,4.05,,2.5291,4.076,2.66,1.58954545454545,1.2061,8.28,5.94,1.91,1.48,0.75,2.65,1.46,2.0,9.0
2015-11-01,14.1499999999988,20.9989999999987,3.25,3.25,5.168109,7.5,0.486401850585937,0.29,7.41,3.34,5.89,1.2769,2.0,3.704,3.18,6.18,3.32,3.5,4.05,,2.5218,4.125,2.73,1.6005,1.1674,8.49,6.02,2.05,1.49,0.75,2.7,1.46,2.0,9.0
2015-12-01,14.1499999999988,20.9989999999987,3.35,3.35,5.566319,7.75,0.492193348449707,0.29,8.21,3.47,6.2,1.4943,2.25,3.468,3.11,,3.42,3.765,4.3,,2.5338,4.125,2.96,1.5,1.3627,9.34,6.2,2.058,1.48,0.75,2.61,1.46,2.0,9.0
