Date,Brazil,Chile,China,Colombia,Czech Republic,Greece,Hungary,India,Indonesia,Kuwait,Malaysia,Mexico,Peru,Philippines,Poland,Qatar,Saudi Arabia,South Africa,South Korea,Thailand,Turkey,UAE,United States
2022-08-01,339664807020.3379,41448724839.42504,3223833160474.002,56418064358.66524,141523510907.097,11065346999.61376,36431585075.3999,560435725865.6284,132183276540.9741,45698870867.22702,108093750522.4536,205100561118.2802,74055412613.56535,97441869766.07095,154804706527.9225,42983233633.1312,457429641455.5962,59756492428.77741,435324445983.3688,215004813901.0145,111224879572.2741,123050862593.0591,234112080626.5916
2022-09-01,327579574594.1296,37774346752.9328,3194089620506.5,55761495079.36685,132624803503.9693,10981318697.19646,38095211300.57608,532794159605.1697,130807567839.4467,44844848068.98839,106065527129.9553,202124581855.6143,74387087506.79413,93020421030.93707,151520090925.9319,43407136581.68179,468406174267.7562,58890460164.36224,415775007678.9791,199433162720.1938,107074229273.9366,119335075589.9417,230152748575.3563
2022-10-01,325546023606.7796,37828558735.40543,3215891611939.762,55814168733.53712,131863171096.2429,10987570904.84546,36639585244.69198,534060023946.3198,130183622186.347,44296416492.29198,105235185259.1576,201238677135.5593,73998868086.67236,94019671635.54128,151654290076.9917,44173757437.24786,464132105788.4556,58700155855.98881,412923503886.9611,201916506970.4008,113428414008.4312,119818702069.8882,232795586646.1443
2022-11-01,331505391358.0424,38602924100.74395,3290359037405.923,56416811798.34062,137232234630.3881,11535964718.11385,38866247347.96489,553246396042.3274,133998188393.6846,46523906509.74188,109894201926.6676,202232405005.587,73802462526.27933,95123194520.65211,162408928032.2617,45765931929.78783,472008756630.3737,59879240022.98343,415035110006.3375,210685302166.9112,122363032396.3774,127492784343.1841,239666690748.8539
2022-12-01,324703629444.5717,39102454209.27282,3306924108813.779,56703971712.56054,139982384267.7053,12088420460.85083,41227766084.24507,562710273957.61,137233297980.2716,47963851003.90345,114651099233.6097,201124075593.1282,72338063613.41212,96132476089.26256,166663926991.2215,47423770598.24995,459840001811.0166,60567530156.25437,422074890434.5498,216596448187.1246,128733985445.8926,138433303844.9141,243757696985.7299
2023-01-01,331121187406.9042,39479731536.23289,3372698192171.601,57205897717.27876,142704164296.3687,12793153392.26475,43576784528.21131,574429618783.5735,139383548593.4664,48261766986.25631,115254108479.5885,206322049350.0637,73483062283.60008,100665497330.8489,167242412526.478,48440721083.12193,457618567555.6563,61864061949.99339,428821285089.3226,225479401290.808,125323058452.066,140286703174.295,247103871926.3648
2023-02-01,328097280117.7991,39074654160.92193,3315879163289.116,56809500615.03469,135185579386.5893,12549720076.02818,42074219589.75081,562813578292.6304,140327124227.411,52002843848.01969,114308391357.0633,204675116531.1078,74011524215.5718,98216122631.59468,167790593168.1896,48728292749.88429,452663983110.0853,61021839436.22295,424238704151.3048,217434531937.183,117420867642.3494,141532208550.5344,243476339967.0366
2023-03-01,341158393267.4498,39282408989.74045,3378909619665.656,57397263086.78402,141147764131.0785,13166643141.57411,43286605637.5922,578480128317.3318,145186084408.603,50019085170.43131,115474064784.7801,206289828603.6854,72907828132.78432,101548284352.2382,170346400398.628,48820326848.18191,438670273229.1763,61850664595.01161,424767029148.9184,224485803221.7599,122415315628.754,150371643957.6952,246989902416.3685
2023-04-01,345725069528.9887,39787351706.8749,3400591791367.294,57453242678.55781,139598394097.6738,13183987831.98115,43799380211.91132,590131402522.9731,144140367133.5397,51129391456.25887,114412947774.2063,207695821462.5709,74721484636.2791,101758370063.1904,178074117235.2922,49301820018.74378,429884876745.1347,61719612743.236,425326602147.9796,223432663197.6627,114853210692.2814,160395193751.9026,246686349588.6086
2023-05-01,343487943933.2002,39613721742.75498,3371405459518.98,57138104252.23096,135980460810.303,13394307412.82543,42117962467.27801,590703779660.7002,139264112592.6968,50631324048.24616,112554413230.6069,207449234010.1545,76355612199.29362,100588638651.2268,176135964243.6377,49983252886.25576,442194300448.2555,61298653477.42515,419654922797.6042,220772407521.6244,97065877399.3915,164700237722.2308,243013719167.853
2023-06-01,343619739686.74,39472427576.02839,3384747122872.214,57270267058.38702,141461213180.2015,13068644089.55121,43192561131.52035,595033385822.5575,137513117666.1994,48934772665.48124,111435643778.8456,210412264306.3111,73102867653.61874,99386753699.91805,180799786412.8984,50260660269.8204,443005475031.5909,61549918345.44144,420118558063.4445,218210131243.619,108555548289.6581,165234305078.7005,244008346765.5637
2023-07-01,345476146362.4039,40636862333.65204,3400623579824.801,57542608162.16134,142988950635.1134,13450786133.37774,44076156448.04113,605843230175.9918,137672833302.8308,47771672868.97798,113041302567.3658,211214908868.9365,73424050123.58076,99951435593.7921,181865791432.3544,50461182968.3394,426932585271.3892,62212299696.36212,420513754603.0039,220725789373.2517,111627859798.8013,166748013287.6825,245007894628.4486
2023-08-01,344177891665.4194,41111108835.49798,3357947059526.834,57377546361.35302,141782562413.8617,13215806189.01389,43083490201.65897,598272330477.409,137089328969.7345,47679555588.05822,112491741584.2737,210370984182.4184,72034911734.74524,99567636143.10246,182234983970.2164,50671239485.39471,427048225910.3239,61952010107.55234,417023535418.6123,216933450264.0997,116665425417.5683,163327241996.3746,243802626029.3894
2023-09-01,340323263800.0747,41375571255.02213,3308785448662.012,56998004171.36217,138384880078.6356,12450612304.23291,42071494533.64367,587747388262.3904,134879564552.7108,47089895469.1137,110134072591.0109,209597556554.9894,71387334935.39696,98115956663.31049,179986407244.2697,50687164003.11004,439556649696.1767,61081462374.58414,412880159231.5805,211762331751.4169,122220287543.2298,162937650824.8846,240990265574.0096
2023-10-01,340248047447.3699,42527023684.97975,3305290247667.408,56876998872.58586,136163859266.2913,13014444423.85631,42994698915.57462,588528364071.51,133155244985.0451,44914249745.47405,108519545552.7631,208977094123.6204,71291235132.05109,101036102183.4774,176963971443.6695,50889286210.71592,425971054396.8555,60962222585.79996,411649266374.1662,210942326488.3121,126200565670.0256,166716100278.4918,240713604511.7015
2023-11-01,348405707296.1112,43203146074.48625,3380428833688.654,58025178508.94531,142499619424.1402,13419897941.00746,44667192094.41793,604139388948.5712,138079651368.2707,45602900780.57384,112389911912.4839,210792869355.6365,71972904668.73338,102720123136.5067,186724698019.7173,51221602300.83074,437991883295.6592,61724474088.26616,415754287230.6357,219093459344.6236,136659893093.182,172801952311.6101,243388018176.449
2023-12-01,355033025549.8837,46377527392.39514,3449545727518.985,59040690523.79042,148378887800.2626,13614113428.77076,45729052373.41348,622464349079.883,146383744857.1122,47486467321.51648,113473786640.1487,214378621544.182,71394808008.2952,103753227465.114,193783277725.4018,51540610258.9953,436959674835.7544,62515079020.31288,418799255885.9849,224473034418.9229,140867190401.6959,189492382266.8849,245151861769.6513
2024-01-01,355065412679.9351,47043634852.4295,3430733851989.175,59085074296.02836,145897924641.3634,13168797037.01734,50369947563.98407,619971363129.3512,145050204331.8328,46222087676.56438,114779349855.2677,221966044698.489,73569639842.80783,103269917073.5831,189563207596.4801,51556706843.99663,438967166297.8771,61188567490.97341,414425758191.4901,221625792785.3766,133857923084.8001,193246975409.1722,244005779130.69
2024-02-01,352703881466.6846,46539069431.55365,3437701620563.445,58896648950.5169,146071190095.0138,13439265746.57588,50345429087.4719,625180954833.5566,144045374265.89,47993572210.34525,114200257535.2965,219520202629.9896,74159082226.29747,101994514352.6093,187964095436.1537,51683065086.76675,431773708517.4447,61660428752.92562,414428186762.7376,222439266704.3208,128495552470.0004,196783880858.8679,243686561890.7394
2024-03-01,355018807426.9353,45690749305.30682,3469774396781.766,59394962119.45389,149063091060.9473,14020268797.8561,49952968258.5709,646418841869.0542,140383283521.1497,47599181751.4619,113780338875.6504,219472822487.0239,74054514145.50513,104067514558.5322,202512136699.3599,51922905075.95352,455318798910.4125,62326770053.71667,417936651973.1801,223359217554.4681,123115782953.9271,203190760373.3686,243802308663.1096
2024-04-01,351599113462.5209,43867999143.83678,3431627212694.032,59203254820.35224,146219349357.4495,14413311322.59484,50209951986.51495,640199546242.9788,136218108520.9406,48834854008.7434,112774202435.8118,221440938058.9242,74730384400.32819,102658581715.7706,206092108347.5467,52137661306.8586,444662189841.8439,61794807350.35571,411941121632.4295,221085202816.9686,124290313042.4927,208257408975.0727,241602310309.2762
2024-05-01,355560391572.1385,45819874495.97666,3466283207775.792,59982892110.03235,148037559276.355,14586545982.39693,51719995628.35021,651522844909.0067,138981795944.6761,47370424324.38195,113607713436.3927,222759240859.8031,74135287323.8408,105015609220.686,207801756573.9931,52398692078.8146,467475004107.3305,62140442230.16346,411522159460.3269,224332350406.9883,143647518473.9594,212758913454.4372,243055612866.4556
2024-06-01,357827711564.0132,44036265485.23081,3454969784586.002,60301016963.12877,146624457000.2183,14222927671.82676,49462898204.15991,652001863969.934,140182304847.5713,46839687208.78873,113820428925.8453,225849942579.1149,71678913739.23135,105188888200.3517,209560459211.0312,52643118600.17958,467784434733.9441,62099716136.78006,410904121088.6832,224326361352.6742,142905433214.0316,209625640223.8454,242120158390.2179
2024-07-01,363281890697.8741,45459490640.14511,3496510862115.14,61267782788.1906,149529356511.6745,14660468611.3875,51240587082.69292,670657023486.5756,145433168130.6317,46665560630.32299,114731001980.121,226571419471.7157,74511031810.47507,106737822378.459,206211798775.1937,52931517710.4544,452814427205.2139,62268304215.21494,412235182632.2278,230622947425.9571,147860977815.3574,216869715265.0666,245221479095.6394
2024-08-01,369213949970.5585,46250555564.03793,3535898468656.411,62180797774.94562,152830284769.8645,15040548259.64708,52140601664.67369,682230673014.7264,150234970356.0964,47438602953.24043,116948396988.4597,230730520879.5019,81032104833.70972,107857542504.9047,213289588288.9639,53278441014.37991,469806672515.0923,63208927691.32571,414565493591.9678,235696216253.2588,149354924913.2786,225117768200.0194,249094148774.2049
2024-09-01,372015939219.041,45603122983.56307,3572849836283.216,62983792623.1329,154584509844.1019,15516237740.77294,51554709165.41089,705801194087.684,149930824637.964,47368095794.94913,119631435145.9458,231841073566.8342,80603734666.21194,112706925171.4358,218781055906.9342,53519568249.80985,456972610977.6201,63632686705.25092,418646396411.69,243025352475.9346,152073854953.6731,226908004071.9501,250619486502.6094
2024-10-01,366097027798.1958,44591504377.88064,3523929877335.187,62171955126.74062,149422246689.3577,16115562849.80365,50479310654.27182,682157563361.5507,151246022327.337,45984459662.51016,117369404337.5616,230437433228.0591,83587382493.04587,111084915962.9106,215423010195.4958,53756365134.16935,435410783300.3651,63027649175.65187,414411685730.183,238547856402.3506,159822719427.344,225968290099.0336,243925086159.633
2024-11-01,363003577544.8757,44913082236.26372,3522425428056.94,62361583248.093,148349372058.5793,15449321449.03086,48907021741.24411,659432828186.9639,150242490197.2439,46220050385.98968,118037157620.3839,232150753417.0619,83542064223.02135,108488020389.724,218352520858.8581,53912818674.72606,450315090134.1213,65865306429.74268,414101857796.4283,237479772596.8088,157726634813.5827,228774591807.0447,241464235659.3942
2024-12-01,329730276213.2818,44403164705.29952,3456140869739.121,61898231679.18049,146285558894.3842,15220825795.00047,46442970853.89519,635692729505.3157,155719402033.4589,44206542839.24367,116220281449.2384,232035378220.2923,79260497302.01494,106256501809.1588,223140129178.9661,53978152847.26124,437202087974.5959,65458456859.22649,414252048116.7461,237053850075.0138,155217657478.1688,237947725819.9355,238800758156.6165
2025-01-01,328303893418.1427,44457712948.23564,3478329650229.343,62200546816.21217,148230834400.3999,15850508000.2712,49055367653.92308,630586470149.8094,154090273323.9268,44936689762.08362,116345539477.5986,240756825817.1504,81883385533.27997,103271165392.012,225415926136.3367,54009165217.26002,434309617872.7825,65875878493.92548,409632781604.3386,242082715332.5145,165952916754.6749,241712199078.5346,239948562847.6419
2025-02-01,332507955691.6519,44859148527.38839,3499031622571.144,62855224856.54072,148860303147.3987,16353539939.00044,48017818658.53339,638641464395.1096,154482634889.3892,45457868946.15283,118289115792.7746,245539899116.9267,83951996589.70349,107395147115.614,229239887704.6828,54205364190.23626,432917729698.4005,66245624926.04131,407784655493.1801,244761042546.0115,165385594464.2249,249973371304.5527,241210197984.7583
2025-03-01,336157088128.7877,45045336406.96492,3534251890063.751,63233044434.42756,151066915545.3397,17029393558.21944,49358071521.01066,668368996998.7697,157103729668.0122,45962980184.95628,117496984300.3873,246802356116.513,81361319472.24196,106674559591.2203,237481261953.9192,54307210786.95722,454289745155.5516,67450635964.06145,408318992612.4143,245306497242.7978,156519368610.6365,258588460508.9434,245628263652.0242
2025-04-01,340789541168.311,45612225865.3451,3591484010333.591,64001811146.90436,156213001005.4523,17964157019.04391,52020316447.90284,688415142181.7166,152461191764.9013,47677364127.54382,118851917478.0597,247019270074.2664,84839870927.30939,105314848993.4011,242416129622.9097,54525086971.02551,439339108402.1009,67585531293.01425,403255628029.4684,256796802264.3853,138124574569.332,259243515737.6516,253841551107.2088
2025-05-01,341459533964.3431,45769441556.67414,3593764683930.33,63963331450.4675,159108701609.4499,17888733760.87741,51845204911.82751,691308944996.6489,152480888137.6082,45855908190.16596,119757517784.3,246223075400.8869,86275568866.19695,105176461141.0105,243567686103.9969,54789279968.99857,458991702902.987,68119778901.28317,403222963623.337,257547982873.0202,153198444498.4113,259706786326.0876,254122613713.9232
