TIME_PERIOD,AED,BRL,CLP,CNY,COP,EUR,HUF,IDR,INR,KRW,KWD,MXN,MYR,PEN,PHP,PLN,QAR,SAR,THB,TRY,TWD,USD,XDR,ZAR
9/8/1976,,,,,35.23,,41.7,,9.01,,,0.0205,2.51,,,,,,,1.60E-05,,1,0.8683,0.87146
9/9/1976,,,,,35.24,,41.7,,9.01,484,,0.02043,2.5094,,,,,,,1.60E-05,,1,0.868,0.87146
9/10/1976,,,,,35.24,,41.7,,9.13,484,,0.02043,2.5138,,,,,,,1.60E-05,,1,0.868,0.87146
9/11/1976,,,,,35.24,,,,,484,,,,,,,,,,,,1,,
9/12/1976,,,,,35.24,,,,,,,,,,,,,,,,,1,,
9/13/1976,,,,,35.24,,41.7,,9.13,484,,0.0198,2.5119,,,,,,,1.60E-05,,1,0.868,0.87146
9/14/1976,,,,,35.25,,41.7,,9.13,484,,0.0198,2.5119,,,,,,,1.60E-05,,1,0.8677,0.87146
9/15/1976,,,,,35.25,,41.7,,9.13,484,,0.0198,2.5113,,,,,,,1.60E-05,,1,0.8659,0.87146
9/16/1976,,,,,35.25,,41.7,,9.13,484,,,2.51,,,,,,,1.60E-05,,1,0.8657,0.87146
9/17/1976,,,,,35.25,,41.7,,9.13,484,,0.0198,2.5126,,,,,,,1.60E-05,,1,0.865,0.87146
9/18/1976,,,,,35.25,,,,,484,,,,,,,,,,,,1,,
9/19/1976,,,,,35.25,,,,,,,,,,,,,,,,,1,,
9/20/1976,,,,,35.25,,41.7,,9.13,484,,0.0198,2.5119,,,,,,,1.60E-05,,1,0.8651,0.87146
9/21/1976,,,,,35.25,,41.7,,9.13,484,,0.0198,2.5145,,,,,,,1.60E-05,,1,0.866,0.87146
9/22/1976,,,,,35.25,,41.7,,9.13,484,,0.0198,2.5183,,,,,,,1.60E-05,,1,0.8649,0.87146
9/23/1976,,,,,35.26,,41.7,,9.13,484,,0.0198,2.5221,,,,,,,1.60E-05,,1,0.8649,0.87146
9/24/1976,,,,,35.26,,41.7,,9.03,484,,0.0198,2.5265,,,,,,,1.60E-05,,1,0.8663,0.8707
9/25/1976,,,,,35.26,,,,,484,,,,,,,,,,,,1,,
9/26/1976,,,,,35.26,,,,,,,,,,,,,,,,,1,,
9/27/1976,,,,,35.27,,41.7,,9.03,484,,0.0198,2.5265,,,,,,,,,1,0.866,0.8707
9/28/1976,,,,,35.28,,41.7,,9.17,484,,0.0198,2.5265,,,,,,,1.60E-05,,1,0.8667,0.8707
9/29/1976,,,,,35.29,,41.7,,8.85,484,,0.0198,2.5233,,,,,,,1.60E-05,,1,0.8664,0.8707
9/30/1976,,,,,35.29,,41.7,,8.85,484,,0.0198,2.5208,,,,,,,1.60E-05,,1,0.8642,0.8707
10/1/1976,,,,,35.29,,41.7,,8.85,,,0.0198,2.5183,,,,,,,1.60E-05,,1,0.8656,0.8707
10/2/1976,,,,,35.29,,,,,484,,,,,,,,,,,,1,,
10/3/1976,,,,,35.29,,,,,,,,,,,,,,,,,1,,
10/4/1976,,,,,35.29,,41.7,,8.85,484,,0.0198,2.5164,,,,,,,1.60E-05,,1,0.8649,0.8707
10/5/1976,,,,,35.3,,41.7,,8.85,484,,0.0198,2.5208,,,,,,,1.60E-05,,1,0.8643,0.8707
10/6/1976,,,,,35.32,,41.7,,8.85,484,,0.0198,2.5208,,,,,,,1.60E-05,,1,0.8637,0.8707
10/7/1976,,,,,35.33,,41.7,,8.85,484,,0.0198,2.5208,,,,,,,1.60E-05,,1,0.8638,0.8707
10/8/1976,,,,,35.33,,41.7,,8.85,484,,0.0198,2.5208,,,,,,,1.60E-05,,1,0.8642,0.8707
10/9/1976,,,,,35.33,,,,,,,,,,,,,,,,,1,,
10/10/1976,,,,,35.35,,,,,,,,,,,,,,,,,1,,
10/11/1976,,,,,35.35,,41.7,,,484,,0.0198,,,,,,,,1.60E-05,,1,0.865,
10/12/1976,,,,,35.35,,41.7,,8.85,484,,,2.5221,,,,,,,1.60E-05,,1,0.8653,0.8707
10/13/1976,,,,,35.37,,41.7,,8.85,484,,0.0198,2.5233,,,,,,,1.60E-05,,1,0.8653,0.8707
10/14/1976,,,,,35.39,,41.7,,8.85,484,,0.01983,2.5233,,,,,,,1.60E-05,,1,0.8659,0.8707
10/15/1976,,,,,35.39,,41.7,,8.93,484,,0.01983,2.5323,,,,,,,1.60E-05,,1,0.8667,0.8707
10/16/1976,,,,,35.39,,,,,484,,,,,,,,,,,,1,,
10/17/1976,,,,,35.41,,,,,,,,,,,,,,,,,1,,
10/18/1976,,,,,35.43,,41.7,,8.93,484,,0.01983,2.531,,,,,,,1.60E-05,,1,0.8694,0.8707
10/19/1976,,,,,34.45,,41.7,,8.93,484,,0.01983,2.5304,,,,,,,1.60E-05,,1,0.8687,0.8707
10/20/1976,,,,,35.47,,41.7,,8.93,484,,0.01983,2.5291,,,,,,,1.60E-05,,1,0.8666,0.8707
10/21/1976,,,,,35.48,,41.7,,8.93,484,,0.01983,2.5297,,,,,,,1.60E-05,,1,0.8664,0.8707
10/22/1976,,,,,35.48,,41.7,,8.93,484,,0.0198,2.5316,,,,,,,1.60E-05,,1,0.867,0.8707
10/23/1976,,,,,35.48,,,,,484,,,,,,,,,,,,1,,
10/24/1976,,,,,35.5,,,,,,,,,,,,,,,,,1,,
10/25/1976,,,,,35.52,,41.7,,8.93,484,,0.01983,2.5297,,,,,,,1.60E-05,,1,0.8663,0.8707
10/26/1976,,,,,35.54,,41.7,,8.93,484,,0.01983,2.5316,,,,,,,1.60E-05,,1,0.867,0.8707
10/27/1976,,,,,35.56,,41.7,,8.93,484,,0.02592,2.5349,,,,,,,1.70E-05,,1,0.8668,0.8707
10/28/1976,,,,,35.58,,41.7,,8.93,484,,0.02592,2.5368,,,,,,,1.70E-05,,1,0.8666,0.8707
10/29/1976,,,,,35.58,,41.7,,8.97,484,,0.02553,2.5336,,,,,,,,,1,0.866,0.8707
10/30/1976,,,,,35.58,,,,,484,,,,,,,,,,,,1,,
10/31/1976,,,,,35.58,,,,,,,,,,,,,,,,,1,,
11/1/1976,,,,,35.6,,41.7,,8.97,484,,0.02541,2.5329,,,,,,,1.70E-05,,1,0.8665,0.8707
11/2/1976,,,,,35.62,,41.7,,,484,,,,,,,,,,1.70E-05,,1,0.8672,
11/3/1976,,,,,35.64,,41.7,,8.97,484,,0.02546,2.5381,,,,,,,1.70E-05,,1,0.8662,0.8707
11/4/1976,,,,,35.66,,41.7,,8.97,484,,0.02481,2.5323,,,,,,,1.70E-05,,1,0.8672,0.8707
11/5/1976,,,,,35.66,,41.7,,9.05,484,,0.02471,2.531,,,,,,,1.70E-05,,1,0.8672,0.8707
11/6/1976,,,,,35.66,,,,,484,,,,,,,,,,,,1,,
11/7/1976,,,,,35.69,,,,,,,,,,,,,,,,,1,,
11/8/1976,,,,,35.71,,41.7,,9.05,484,,0.02471,2.531,,,,,,,1.70E-05,,1,0.8666,0.8707
11/9/1976,,,,,35.74,,41.7,,9.05,,,0.02467,2.5291,,,,,,,1.70E-05,,1,0.8666,0.8707
11/10/1976,,,,,35.74,,41.7,,9.05,484,,0.02443,2.5278,,,,,,,1.70E-05,,1,0.8666,0.8707
11/11/1976,,,,,35.77,,41.7,,,484,,0.02441,,,,,,,,1.70E-05,,1,0.8665,
11/12/1976,,,,,35.77,,41.7,,9.01,484,,0.02441,2.5316,,,,,,,1.70E-05,,1,0.8668,0.86994
11/13/1976,,,,,35.77,,,,,484,,,,,,,,,,,,1,,
11/14/1976,,,,,35.79,,,,,,,,,,,,,,,,,1,,
11/15/1976,,,,,35.81,,41.7,,9.01,484,,0.02431,2.5297,,,,,,,1.70E-05,,1,0.8667,0.86994
11/16/1976,,,,,35.83,,41.7,,9.01,484,,0.0242,2.531,,,,,,,1.70E-05,,1,0.8669,0.86994
11/17/1976,,,,,35.85,,41.7,,9.01,484,,0.0242,2.5304,,,,,,,1.70E-05,,1,0.8665,0.86994
11/18/1976,,,,,35.87,,41.7,,9.01,484,,0.0242,2.531,,,,,,,1.70E-05,,1,0.8664,0.86994
11/19/1976,,,,,35.87,,41.7,,9.01,484,,0.0242,2.5291,,,,,,,1.70E-05,,1,0.8658,0.8707
11/20/1976,,,,,35.87,,,,,484,,,,,,,,,,,,1,,
11/21/1976,,,,,35.89,,,,,,,,,,,,,,,,,1,,
11/22/1976,,,,,35.91,,41.7,,8.73,484,,0.0242,2.5272,,,,,,,1.70E-05,,1,0.8646,0.8707
11/23/1976,,,,,35.94,,41.7,,8.73,484,,0.0265,2.5284,,,,,,,1.70E-05,,1,0.8647,0.8707
11/24/1976,,,,,35.96,,41.7,,8.93,484,,0.024,2.531,,,,,,,1.70E-05,,1,0.8647,0.8707
11/25/1976,,,,,35.98,,41.7,,,484,,0.0235,,,,,,,,1.70E-05,,1,0.8655,
11/26/1976,,,,,35.98,,41.7,,8.93,484,,0.0235,2.531,,,,,,,1.70E-05,,1,0.8659,0.8707
11/27/1976,,,,,35.98,,,,,484,,,,,,,,,,,,1,,
11/28/1976,,,,,36.01,,,,,,,,,,,,,,,,,1,,
11/29/1976,,,,,36.04,,41.7,,8.93,484,,0.0225,2.531,,,,,,,1.70E-05,,1,0.8684,0.8707
11/30/1976,,,,,36.06,,41.7,,8.93,484,,0.022,2.5323,,,,,,,1.70E-05,,1,0.8697,0.8707
12/1/1976,,,,,36.06,,41.3,,8.93,484,,,2.5342,,,,,,,1.70E-05,,1,0.8706,0.8707
12/2/1976,,,,,36.06,,41.3,,8.93,484,,0.02125,2.5329,,,,,,,,,1,0.8703,0.8707
12/3/1976,,,,,36.08,,41.3,,8.81,484,,0.02125,2.5355,,,,,,,,,1,0.8694,0.8707
12/4/1976,,,,,36.08,,,,,484,,,,,,,,,,,,1,,
12/5/1976,,,,,36.08,,,,,,,,,,,,,,,,,1,,
12/6/1976,,,,,36.1,,41.3,,8.81,484,,0.0205,2.5336,,,,,,,1.70E-05,,1,0.8687,0.8707
12/7/1976,,,,,36.1,,41.3,,8.81,484,,0.02013,2.5297,,,,,,,1.70E-05,,1,0.8681,0.8707
12/8/1976,,,,,36.13,,41.3,,8.81,484,,0.02,2.5297,,,,,,,1.70E-05,,1,0.8677,0.8707
12/9/1976,,,,,36.15,,41.3,,8.81,,,0.02025,2.531,,,,,,,1.70E-05,,1,0.8677,0.8707
12/10/1976,,,,,36.15,,41.3,,8.77,484,,0.0203,2.5323,,,,,,,1.70E-05,,1,0.8671,0.86957
12/11/1976,,,,,36.15,,,,,484,,,,,,,,,,,,1,,
12/12/1976,,,,,36.18,,,,,,,,,,,,,,,,,1,,
12/13/1976,,,,,36.18,,41.3,,8.77,484,,0.02018,2.5323,,,,,,,1.70E-05,,1,0.8664,0.86957
12/14/1976,,,,,36.2,,41.3,,8.77,484,,0.02028,2.5297,,,,,,,1.70E-05,,1,0.8663,0.86957
12/15/1976,,,,,36.2,,41.3,,8.77,484,,0.0202,2.5259,,,,,,,1.70E-05,,1,0.8661,0.86957
12/16/1976,,,,,36.22,,41.3,,8.77,484,,0.0202,2.5202,,,,,,,1.70E-05,,1,0.8663,0.86957
12/17/1976,,,,,36.22,,41.3,,8.81,484,,0.02008,2.5202,,,,,,,1.70E-05,,1,0.8657,0.86957
12/18/1976,,,,,36.22,,,,,484,,,,,,,,,,,,1,,
12/19/1976,,,,,36.24,,,,,,,,,,,,,,,,,1,,
12/20/1976,,,,,36.26,,41.3,,8.81,484,,0.02013,2.5183,,,,,,,1.70E-05,,1,0.8637,0.86957
12/21/1976,,,,,36.28,,41.3,,8.81,484,,0.02007,2.5183,,,,,,,1.70E-05,,1,0.8618,0.86957
12/22/1976,,,,,36.28,,41.3,,8.81,484,,0.02004,2.5183,,,,,,,1.70E-05,,1,0.8628,0.86957
12/23/1976,,,,,36.28,,41.3,,8.81,484,,0.02004,2.5202,,,,,,,1.70E-05,,1,0.8627,0.86957
12/24/1976,,,,,36.28,,41.3,,9.01,484,,0.02004,2.5291,,,,,,,1.70E-05,,1,0.8625,0.86957
12/25/1976,,,,,36.28,,,,,,,,,,,,,,,,,1,,
12/26/1976,,,,,36.3,,,,,,,,,,,,,,,,,1,,
12/27/1976,,,,,36.32,,41.3,,8.97,484,,0.02001,2.5297,,,,,,,1.70E-05,,1,0.8618,0.86957
12/28/1976,,,,,36.32,,41.3,,8.97,484,,0.02001,2.5304,,,,,,,1.70E-05,,1,0.8606,0.86957
12/29/1976,,,,,36.32,,41.3,,8.97,484,,0.01998,2.5323,,,,,,,1.70E-05,,1,0.8609,0.86957
12/30/1976,,,,,36.32,,41.3,,8.97,484,,0.01998,2.5342,,,,,,,1.70E-05,,1,0.8607,0.86957
12/31/1976,,,,,36.32,,41.3,,8.93,484,,0.01998,2.5368,,,,,,,1.70E-05,,1,0.8607,0.86957
1/1/1977,,,,,36.32,,41.3,,,,,,,,,,,,,,,1,,
1/2/1977,,,,,36.32,,,,,,,,,,,,,,,,,1,,
1/3/1977,,,,,36.34,,41.3,,8.93,,,0.01998,2.5336,,,,,,,1.70E-05,,1,0.8583,0.86957
1/4/1977,,,,,36.34,,41.3,,8.93,484,,0.01998,2.5227,,,,,,,1.70E-05,,1,0.8579,0.86957
1/5/1977,,,,,36.34,,41.3,,8.93,484,,0.01998,2.5246,,,,,,,1.70E-05,,1,0.8583,0.86957
1/6/1977,,,,,36.36,,41.3,,8.93,484,,0.01998,2.5259,,,,,,,1.70E-05,,1,0.8591,0.86957
1/7/1977,,,,,36.36,,41.3,,8.93,484,,0.01998,2.5265,,,,,,,1.70E-05,,1,0.8605,0.86957
1/8/1977,,,,,36.36,,,,,484,,,,,,,,,,,,1,,
1/9/1977,,,,,36.38,,,,,,,,,,,,,,,,,1,,
1/10/1977,,,,,36.38,,41.3,,9.01,484,,0.01998,2.5284,,,,,,,1.70E-05,,1,0.8634,0.86919
1/11/1977,,,,,36.38,,41.3,,9.01,484,,0.01998,2.5297,,,,,,,1.70E-05,,1,0.8633,0.87116
1/12/1977,,,,,36.38,,41.3,,9.01,484,,0.01998,2.524,,,,,,,1.70E-05,,1,0.8628,0.87116
1/13/1977,,,,,36.38,,41.3,,9.01,484,,0.01999,2.524,,,,,,,1.70E-05,,1,0.8643,0.87116
1/14/1977,,,,,36.38,,41.3,,8.89,484,,0.02002,2.5214,,,,,,,1.70E-05,,1,0.8653,0.87146
1/15/1977,,,,,36.38,,,,,484,,,,,,,,,,,,1,,
1/16/1977,,,,,36.38,,,,,,,,,,,,,,,,,1,,
1/17/1977,,,,,36.38,,41.3,,8.89,484,,0.02005,2.517,,,,,,,1.70E-05,,1,0.8659,0.87146
1/18/1977,,,,,36.38,,41.3,,8.89,484,,0.02005,2.5183,,,,,,,1.70E-05,,1,0.8657,0.87146
1/19/1977,,,,,36.39,,41.3,,8.89,484,,0.02006,2.5208,,,,,,,1.70E-05,,1,0.8664,0.86957
1/20/1977,,,,,36.39,,41.3,,8.89,484,,0.02015,2.5126,,,,,,,1.70E-05,,1,0.8659,0.86957
1/21/1977,,,,,36.39,,41.3,,8.85,484,,0.0235,2.51,,,,,,,1.70E-05,,1,0.8655,0.86957
1/22/1977,,,,,36.39,,,,,484,,,,,,,,,,,,1,,
1/23/1977,,,,,36.39,,,,,,,,,,,,,,,,,1,,
1/24/1977,,,,,36.4,,41.3,,8.85,484,,0.02225,2.5031,,,,,,,1.70E-05,,1,0.8654,0.86957
1/25/1977,,,,,36.4,,41.3,,8.85,484,,0.022,2.505,,,,,,,1.70E-05,,1,0.8683,0.86957
1/26/1977,,,,,36.4,,41.3,,8.85,484,,0.02175,2.51,,,,,,,1.70E-05,,1,0.8682,0.86957
1/27/1977,,,,,36.4,,41.3,,8.85,484,,0.022,2.5038,,,,,,,1.70E-05,,1,0.8679,0.86957
1/28/1977,,,,,36.4,,41.3,,8.81,484,,0.022,2.5063,,,,,,,1.70E-05,,1,0.8676,0.86957
1/29/1977,,,,,36.4,,,,,484,,,,,,,,,,,,1,,
1/30/1977,,,,,36.38,,,,,,,,,,,,,,,,,1,,
1/31/1977,,,,,36.38,,41.3,,8.81,484,,0.022,2.5056,,,,,,,1.70E-05,,1,0.8678,0.86957
2/1/1977,,,,,36.38,,41.3,,8.81,484,,0.02263,,,,,,,,1.70E-05,,1,0.866,0.86957
2/2/1977,,,,,36.38,,41.3,,8.81,484,,0.023,2.51,,,,,,,1.70E-05,,1,0.8677,0.86957
2/3/1977,,,,,36.38,,41.3,,8.81,484,,0.02275,2.5069,,,,,,,1.70E-05,,1,0.8674,0.86957
2/4/1977,,,,,36.38,,41.3,,8.89,484,,0.02263,2.5094,,,,,,,1.70E-05,,1,0.8671,0.86957
2/5/1977,,,,,36.38,,,,,484,,,,,,,,,,,,1,,
2/6/1977,,,,,36.38,,,,,,,,,,,,,,,,,1,,
2/7/1977,,,,,36.38,,41.3,,8.89,484,,0.02263,2.5038,,,,,,,1.70E-05,,1,0.8677,0.86957
2/8/1977,,,,,36.38,,41.3,,8.89,484,,0.02275,2.5038,,,,,,,1.70E-05,,1,0.8666,0.86957
2/9/1977,,,,,36.38,,41.3,,8.89,484,,0.02255,2.5019,,,,,,,1.70E-05,,1,0.866,0.86957
2/10/1977,,,,,36.38,,41.3,,8.89,484,,0.02255,2.5,,,,,,,1.70E-05,,1,0.8654,0.86957
2/11/1977,,,,,36.38,,41.3,,8.85,484,,0.02255,2.5,,,,,,,1.70E-05,,1,0.8654,0.86957
2/12/1977,,,,,36.38,,,,,484,,,,,,,,,,,,1,,
2/13/1977,,,,,36.38,,,,,,,,,,,,,,,,,1,,
2/14/1977,,,,,36.38,,41.3,,8.85,484,,0.02255,2.495,,,,,,,1.70E-05,,1,0.8639,0.86957
2/15/1977,,,,,36.38,,41.3,,8.85,484,,0.02255,2.4938,,,,,,,1.70E-05,,1,0.8638,0.86957
2/16/1977,,,,,36.38,,41.3,,8.85,484,,0.02235,2.4981,,,,,,,1.70E-05,,1,0.8647,0.86957
2/17/1977,,,,,36.38,,41.3,,8.85,484,,0.02235,2.495,,,,,,,1.70E-05,,1,0.8649,0.86957
2/18/1977,,,,,36.38,,41.3,,8.85,484,,0.02235,2.495,,,,,,,1.70E-05,,1,0.8648,0.86957
2/19/1977,,,,,36.38,,,,,484,,,,,,,,,,,,1,,
2/20/1977,,,,,36.38,,,,,,,,,,,,,,,,,1,,
2/21/1977,,,,,36.38,,41.3,,,484,,0.02235,,,,,,,,1.70E-05,,1,0.8646,
2/22/1977,,,,,36.38,,41.3,,8.89,484,,0.0224,2.4931,,,,,,,1.70E-05,,1,0.864,0.86957
2/23/1977,,,,,36.38,,41.3,,8.89,484,,0.0224,2.4938,,,,,,,1.70E-05,,1,0.8649,0.86957
2/24/1977,,,,,36.38,,41.3,,8.89,484,,0.0224,2.4938,,,,,,,1.70E-05,,1,0.8658,0.86957
2/25/1977,,,,,36.38,,41.3,,8.87,484,,0.02255,2.5,,,,,,,1.70E-05,,1,0.8649,0.86957
2/26/1977,,,,,36.38,,,,,484,,,,,,,,,,,,1,,
2/27/1977,,,,,36.38,,,,,,,,,,,,,,,,,1,,
2/28/1977,,,,,36.38,,41.3,,8.87,484,,0.02255,2.495,,,,,,,1.70E-05,,1,0.865,0.86957
3/1/1977,,,,,36.38,,41.3,,8.87,,,0.02255,2.495,,,,,,,1.80E-05,,1,0.8642,0.86957
3/2/1977,,,,,36.38,,41.3,,8.87,484,,0.02255,2.4969,,,,,,,1.80E-05,,1,0.8643,0.86957
3/3/1977,,,,,36.41,,41.3,,8.87,484,,0.02255,2.4919,,,,,,,1.80E-05,,1,0.8635,0.86957
3/4/1977,,,,,36.41,,41.3,,8.85,484,,0.02255,2.4907,,,,,,,1.80E-05,,1,0.864,0.86957
3/5/1977,,,,,36.41,,,,,484,,,,,,,,,,,,1,,
3/6/1977,,,,,36.41,,,,,,,,,,,,,,,,,1,,
3/7/1977,,,,,36.41,,41.3,,8.85,484,,0.02265,2.4894,,,,,,,1.80E-05,,1,0.8645,0.86957
3/8/1977,,,,,36.41,,41.3,,8.85,484,,0.02265,2.4894,,,,,,,1.80E-05,,1,0.8643,0.86957
3/9/1977,,,,,36.41,,41.3,,8.85,484,,0.02273,2.4931,,,,,,,1.80E-05,,1,0.8648,0.86957
3/10/1977,,,,,36.41,,41.3,,8.85,,,0.0227,2.4925,,,,,,,1.80E-05,,1,0.8653,0.86957
3/11/1977,,,,,36.41,,41.3,,8.85,484,,0.0227,2.4969,,,,,,,1.80E-05,,1,0.8649,0.86957
3/12/1977,,,,,36.41,,,,,484,,,,,,,,,,,,1,,
3/13/1977,,,,,36.43,,,,,,,,,,,,,,,,,1,,
3/14/1977,,,,,36.43,,41.3,,8.85,484,,0.0227,2.4919,,,,,,,1.80E-05,,1,0.8644,0.86957
3/15/1977,,,,,36.43,,41.3,,8.85,484,,0.0227,2.4919,,,,,,,1.80E-05,,1,0.8648,0.86957
3/16/1977,,,,,36.45,,41.3,,8.85,484,,0.0226,2.4931,,,,,,,1.80E-05,,1,0.865,0.86957
3/17/1977,,,,,36.45,,41.3,,8.85,484,,0.0226,2.4925,,,,,,,1.80E-05,,1,0.8644,0.86957
3/18/1977,,,,,36.45,,41.3,,8.83,484,,0.0226,2.4931,,,,,,,1.80E-05,,1,0.8642,0.86957
3/19/1977,,,,,36.45,,,,,484,,,,,,,,,,,,1,,
3/20/1977,,,,,36.48,,,,,,,,,,,,,,,,,1,,
3/21/1977,,,,,36.48,,41.2,,8.83,484,,,2.49,,,,,,,1.80E-05,,1,0.8634,0.86957
3/22/1977,,,,,36.5,,41.2,,8.83,484,,0.0226,2.4894,,,,,,,1.80E-05,,1,0.8633,0.86957
3/23/1977,,,,,36.5,,41.2,,8.83,484,,0.0226,2.4869,,,,,,,1.80E-05,,1,0.863,0.86957
3/24/1977,,,,,36.53,,41.2,,8.83,484,,0.0226,2.4845,,,,,,,1.80E-05,,1,0.863,0.86957
3/25/1977,,,,,36.53,,41.2,,8.82,484,,0.0226,2.4907,,,,,,,1.80E-05,,1,0.8634,0.86957
3/26/1977,,,,,36.53,,,,,484,,,,,,,,,,,,1,,
3/27/1977,,,,,36.56,,,,,,,,,,,,,,,,,1,,
3/28/1977,,,,,36.56,,41.2,,8.82,484,,0.0226,2.4857,,,,,,,1.80E-05,,1,0.863,0.86957
3/29/1977,,,,,36.59,,41.2,,8.82,484,,0.0226,2.4857,,,,,,,1.80E-05,,1,0.8623,0.86957
3/30/1977,,,,,36.59,,41.2,,8.82,484,,0.0226,2.4863,,,,,,,1.80E-05,,1,0.8627,0.86957
3/31/1977,,,,,36.59,,41.2,,8.82,484,,0.0226,2.4845,,,,,,,1.80E-05,,1,0.8627,0.86957
4/1/1977,,,,,36.59,,41.2,,8.82,484,,0.0226,2.482,,,,,,,1.80E-05,,1,0.8624,0.86957
4/2/1977,,,,,36.59,,,,,484,,,,,,,,,,,,1,,
4/3/1977,,,,,36.59,,,,,,,,,,,,,,,,,1,,
4/4/1977,,,,,36.59,,41.2,,8.82,484,,0.0226,2.4808,,,,,,,1.80E-05,,1,0.8637,0.86957
4/5/1977,,,,,36.59,,41.2,,8.82,,,0.0226,2.4789,,,,,,,1.80E-05,,1,0.8629,0.86957
4/6/1977,,,,,36.59,,41.2,,8.82,484,,0.0226,2.4771,,,,,,,1.80E-05,,1,0.8629,0.86919
4/7/1977,,,,,36.59,,41.2,,8.82,484,,,2.4765,,,,,,,1.80E-05,,1,0.863,0.86919
4/8/1977,,,,,36.59,,41.2,,8.85,484,,,2.4783,,,,,,,1.80E-05,,1,0.8627,0.86957
4/9/1977,,,,,36.59,,,,,484,,,,,,,,,,,,1,,
4/10/1977,,,,,36.59,,,,,,,,,,,,,,,,,1,,
4/11/1977,,,,,36.59,,41.2,,8.85,484,,0.0226,2.4783,,,,,,,1.80E-05,,1,0.8621,0.86957
4/12/1977,,,,,36.55,,41.2,,8.85,484,,0.0226,2.4795,,,,,,,1.80E-05,,1,0.8613,0.86957
4/13/1977,,,,,36.52,,41.2,,8.85,484,,0.02255,2.4802,,,,,,,1.80E-05,,1,0.8604,0.86957
4/14/1977,,,,,36.5,,41.2,,8.85,484,,0.02255,2.4777,,,,,,,1.80E-05,,1,0.8606,0.86957
4/15/1977,,,,,36.5,,41.2,,8.85,484,,0.02255,2.4814,,,,,,,1.80E-05,,1,0.861,0.86957
4/16/1977,,,,,36.5,,,,,484,,,,,,,,,,,,1,,
4/17/1977,,,,,36.5,,,,,,,,,,,,,,,,,1,,
4/18/1977,,,,,36.5,,41.2,,8.85,484,,0.02255,2.4771,,,,,,,1.80E-05,,1,0.8602,0.86957
4/19/1977,,,,,36.5,,41.2,,8.85,484,,0.02255,2.4808,,,,,,,1.80E-05,,1,0.8611,0.86957
4/20/1977,,,,,36.5,,41.2,,8.85,484,,0.02255,2.4814,,,,,,,1.80E-05,,1,0.8617,0.86957
4/21/1977,,,,,36.5,,41.2,,8.85,,,0.02255,2.4832,,,,,,,1.80E-05,,1,0.862,0.86957
4/22/1977,,,,,36.5,,41.2,,8.85,484,,0.02255,2.4845,,,,,,,1.80E-05,,1,0.862,0.87146
4/23/1977,,,,,36.5,,,,,484,,,,,,,,,,,,1,,
4/24/1977,,,,,36.5,,,,,,,,,,,,,,,,,1,,
4/25/1977,,,,,36.5,,41.2,,8.85,484,,0.02255,2.4832,,,,,,,1.80E-05,,1,0.8616,0.87146
4/26/1977,,,,,36.5,,41.2,,8.85,484,,0.02255,2.4845,,,,,,,1.80E-05,,1,0.862,0.87146
4/27/1977,,,,,36.5,,41.2,,8.85,484,,0.02255,2.4863,,,,,,,1.80E-05,,1,0.8617,0.87146
4/28/1977,,,,,36.5,,41.2,,8.85,484,,0.02255,2.4869,,,,,,,1.80E-05,,1,0.8605,0.87146
4/29/1977,,,,,36.5,,41.2,,8.85,484,,0.02255,2.4839,,,,,,,1.80E-05,,1,0.8604,0.87146
4/30/1977,,,,,36.5,,,,,484,,,,,,,,,,,,1,,
5/1/1977,,,,,36.5,,41.2,,,,,,,,,,,,,,,1,,
5/2/1977,,,,,36.5,,41.2,,8.85,484,,0.02255,2.4869,,,,,,,1.80E-05,,1,0.8602,0.86957
5/3/1977,,,,,36.5,,41.2,,8.85,484,,0.02255,2.4869,,,,,,,1.80E-05,,1,0.8604,0.86957
5/4/1977,,,,,36.5,,41.2,,8.85,484,,0.02255,2.4845,,,,,,,1.80E-05,,1,0.8601,0.86957
5/5/1977,,,,,36.5,,41.2,,8.85,,,,2.4826,,,,,,,1.80E-05,,1,0.859,0.86957
5/6/1977,,,,,36.5,,41.2,,8.85,484,,0.02255,2.4845,,,,,,,1.80E-05,,1,0.8594,0.86957
5/7/1977,,,,,36.5,,,,,484,,,,,,,,,,,,1,,
5/8/1977,,,,,36.5,,,,,,,,,,,,,,,,,1,,
5/9/1977,,,,,36.5,,41.2,,8.85,484,,0.02255,2.4839,,,,,,,1.80E-05,,1,0.8608,0.86957
5/10/1977,,,,,36.5,,41.2,,8.85,484,,0.02255,2.4839,,,,,,,1.80E-05,,1,0.8608,0.86957
5/11/1977,,,,,36.5,,41.2,,8.85,484,,0.02255,2.4832,,,,,,,1.80E-05,,1,0.8618,0.86957
5/12/1977,,,,,36.5,,41.2,,8.85,484,,0.02255,2.4845,,,,,,,1.80E-05,,1,0.8623,0.86957
5/13/1977,,,,,36.5,,41.2,,8.81,484,,0.0226,2.4876,,,,,,,1.80E-05,,1,0.8611,0.86957
5/14/1977,,,,,36.5,,,,,484,,,,,,,,,,,,1,,
5/15/1977,,,,,36.5,,,,,,,,,,,,,,,,,1,,
5/16/1977,,,,,36.5,,41.2,,8.81,484,,0.0226,2.4839,,,,,,,1.80E-05,,1,0.8612,0.86957
5/17/1977,,,,,36.5,,41.2,,8.81,484,,0.0228,2.4814,,,,,,,1.80E-05,,1,0.861,0.86957
