Date,Brazil_Export_Momentum_YoY_%,Brazil_Exports,Brazil_Imports,Brazil_Trade_Balance,Chile_Export_Momentum_YoY_%,Chile_Exports,Chile_Imports,Chile_Trade_Balance,China_Export_Momentum_YoY_%,China_Exports,China_Imports,China_Trade_Balance,Colombia_Export_Momentum_YoY_%,Colombia_Exports,Colombia_Imports,Colombia_Trade_Balance,Czech Republic_Export_Momentum_YoY_%,Czech Republic_Exports,Czech Republic_Imports,Czech Republic_Trade_Balance,Greece_Export_Momentum_YoY_%,Greece_Exports,Greece_Imports,Greece_Trade_Balance,Hungary_Export_Momentum_YoY_%,Hungary_Exports,Hungary_Imports,Hungary_Trade_Balance,India_Export_Momentum_YoY_%,India_Exports,India_Imports,India_Trade_Balance,Indonesia_Export_Momentum_YoY_%,Indonesia_Exports,Indonesia_Imports,Indonesia_Trade_Balance,Malaysia_Export_Momentum_YoY_%,Malaysia_Exports,Malaysia_Imports,Malaysia_Trade_Balance,Mexico_Export_Momentum_YoY_%,Mexico_Exports,Mexico_Imports,Mexico_Trade_Balance,Peru_Export_Momentum_YoY_%,Peru_Exports,Peru_Imports,Peru_Trade_Balance,Philippines_Export_Momentum_YoY_%,Philippines_Exports,Philippines_Imports,Philippines_Trade_Balance,Poland_Export_Momentum_YoY_%,Poland_Exports,Poland_Imports,Poland_Trade_Balance,Qatar_Export_Momentum_YoY_%,Qatar_Exports,Qatar_Imports,Qatar_Trade_Balance,Saudi Arabia_Export_Momentum_YoY_%,Saudi Arabia_Exports,Saudi Arabia_Imports,Saudi Arabia_Trade_Balance,South Africa_Export_Momentum_YoY_%,South Africa_Exports,South Africa_Imports,South Africa_Trade_Balance,South Korea_Export_Momentum_YoY_%,South Korea_Exports,South Korea_Imports,South Korea_Trade_Balance,Thailand_Export_Momentum_YoY_%,Thailand_Exports,Thailand_Imports,Thailand_Trade_Balance,Turkey_Export_Momentum_YoY_%,Turkey_Exports,Turkey_Imports,Turkey_Trade_Balance,United States_Export_Momentum_YoY_%,United States_Exports,United States_Imports,United States_Trade_Balance
2006-12-01,,12250000000.0,7683000000.0,4567000000.0,,5803000000.0,3202000000.0,2601000000.0,24.74634269268008,94055000000.0,73048000000.0,21007000000.0,,2112000000.0,2347000000.0,-235000000.0,,8050000000.0,8264000000.0,-214000000.0,,-1.199165797705944,-7.230923025658114,6.03175722795217,,-15.83036169128884,-15.07827175954915,-0.7520899317396896,,8.578013829040986,-4.27934802515109,12.857361854192074,,12.76571558485847,-9.860873810104955,22.626589394963425,,14760000000.0,11639000000.0,3121000000.0,,20113000000.0,21901000000.0,-1788000000.0,,2550000000.0,1467000000.0,1083000000.0,,3690000000.0,4380000000.0,-690000000.0,,9234000000.0,11644000000.0,-2410000000.0,,,,,,,,,,5191000000.0,5156000000.0,35000000.0,,28775000000.0,27518000000.0,1257000000.0,,11146000000.0,11064000000.0,82000000.0,,8604000000.0,13048000000.0,-4444000000.0,,87839000000.0,153735000000.0,-65896000000.0
2007-01-01,18.153415212238745,10967000000.0,8980000000.0,1987000000.0,32.752271053277696,5407000000.0,3203000000.0,2204000000.0,33.01753523938211,86629000000.0,70750000000.0,15879000000.0,9.5380923815237,1826000000.0,2306000000.0,-480000000.0,28.3828861493836,8852000000.0,8372000000.0,480000000.0,-100.00000057429853,-8.390501319261213,9.410919540229886,-17.8014208594911,-99.99999997631286,1.240732334695113,2.964164577495945,-1.7234322428008322,-99.99999998671167,1.218274111675127,-7.863520408163265,9.081794519838393,-100.00000016504282,-12.89314516129032,-8.881668020579475,-4.011477140710845,18.823835997220286,13679000000.0,11500000000.0,2179000000.0,-1.0829385120008306,18999000000.0,21291000000.0,-2292000000.0,22.358554873892288,1795000000.0,1510000000.0,285000000.0,12.99179167846023,3992000000.0,4089000000.0,-97000000.0,27.327597277513817,9915000000.0,11535000000.0,-1620000000.0,,,,,,,,,20.260328239954717,4250000000.0,5915000000.0,-1665000000.0,20.8525097853671,28097000000.0,27593000000.0,504000000.0,17.70716370985852,10483000000.0,9804000000.0,679000000.0,27.897915449055134,6565000000.0,10592000000.0,-4027000000.0,14.514783825230705,85128000000.0,156067000000.0,-70939000000.0
2007-02-01,15.41623843782116,10107000000.0,7710000000.0,2397000000.0,20.787695175949672,5183000000.0,3102000000.0,2081000000.0,51.739178649318006,82100000000.0,58386000000.0,23714000000.0,2.2556390977443552,1904000000.0,2313000000.0,-409000000.0,33.68609330749739,8969000000.0,8345000000.0,624000000.0,-42.35685878416767,2.880184331797235,8.322390019697965,-5.44220568790073,-315.28172171573755,4.438798385891496,0.6874820968203953,3.7513162890711005,200.35464398021102,-3.702015136318045,0.2630303869315429,-3.965045523249588,28.65498117205092,-1.284573544728619,-4.635958395245171,3.351384850516552,2.7494729444834887,11697000000.0,9758000000.0,1939000000.0,4.698595760585178,19609000000.0,20585000000.0,-976000000.0,33.05084745762712,1884000000.0,1407000000.0,477000000.0,7.917633410672864,3721000000.0,3869000000.0,-148000000.0,27.27388372980537,10005000000.0,11265000000.0,-1260000000.0,,,,,,,,,20.318265682656822,5217000000.0,5586000000.0,-369000000.0,10.266974984233768,26227000000.0,25411000000.0,816000000.0,17.6842771274913,11160000000.0,10260000000.0,900000000.0,26.394849785407715,7657000000.0,11383000000.0,-3726000000.0,8.919217521284196,83797000000.0,144439000000.0,-60642000000.0
2007-03-01,13.006415326478592,12859000000.0,10111000000.0,2748000000.0,7.03401842664777,6041000000.0,3766000000.0,2275000000.0,6.985477896409842,83469000000.0,76711000000.0,6758000000.0,23.94805194805194,2386000000.0,2771000000.0,-385000000.0,30.409430853086583,10288000000.0,9617000000.0,671000000.0,34.35497969227745,27.93952967525196,21.48810425822094,6.451425417031022,-36.99322573230146,14.03835145964511,10.7823613086771,3.2559901509680103,-21.273858939662162,21.7877094972067,18.30859509837763,3.4791143988290685,-4759.339585775691,10.84407971864009,16.98348395138672,-6.13940423274663,0.6699322864140544,13975000000.0,12131000000.0,1844000000.0,3.556915427642582,21661000000.0,22693000000.0,-1032000000.0,11.707317073170742,2061000000.0,1453000000.0,608000000.0,7.498802108289415,4487000000.0,4748000000.0,-261000000.0,28.367234744365042,11675000000.0,13736000000.0,-2061000000.0,,,,,,,,,20.39542143600417,5785000000.0,6155000000.0,-370000000.0,13.159560603239617,30389000000.0,29275000000.0,1114000000.0,16.683235427022147,12911000000.0,11007000000.0,1904000000.0,20.87437592767507,8958000000.0,13234000000.0,-4276000000.0,9.472444498255417,99459000000.0,166573000000.0,-67114000000.0
2007-04-01,26.583180614946045,12433000000.0,8790000000.0,3643000000.0,18.123100303951368,6218000000.0,3465000000.0,2753000000.0,26.945905138751503,97530000000.0,80799000000.0,16731000000.0,33.65591397849463,2486000000.0,2466000000.0,20000000.0,36.746728031065736,9508000000.0,9270000000.0,238000000.0,11.1289407569495,-16.1925601750547,-24.13621055257578,7.943650377521077,-21.585229302006827,-9.750282344083322,-5.187467899332306,-4.562814444751016,-53.006344969042594,-11.93438034520292,7.200793604481531,-19.13517394968445,-126.5699211688168,-1.62876784769963,-5.14118273841236,3.5124148907127304,6.67145479211555,13367000000.0,11694000000.0,1673000000.0,6.659582004959264,21077000000.0,22483000000.0,-1406000000.0,19.51357466063348,2113000000.0,1542000000.0,571000000.0,5.257784583971414,4124000000.0,4534000000.0,-410000000.0,30.585266193967065,10866000000.0,12839000000.0,-1973000000.0,,,,,,,,,22.53488904140928,5356000000.0,6152000000.0,-796000000.0,17.194959693198708,29948000000.0,29537000000.0,411000000.0,18.279921517331598,10851000000.0,10785000000.0,66000000.0,28.763940520446106,8313000000.0,12919000000.0,-4606000000.0,10.223413545507466,90877000000.0,161838000000.0,-70961000000.0
2007-05-01,32.60679186533035,13628000000.0,10400000000.0,3228000000.0,35.81138487680544,6394000000.0,4111000000.0,2283000000.0,28.82910006568864,94138000000.0,71672000000.0,22466000000.0,22.845417236662115,2694000000.0,2768000000.0,-74000000.0,19.663332520126865,9810000000.0,9588000000.0,222000000.0,-79.06812044061454,6.161879895561358,16.52416968102598,-10.362289785464622,-55.548430360506785,8.634593993325918,6.541170097508126,2.093423895817792,-42.10891469653721,9.967334687030988,15.12710249850308,-5.159767811472092,137.47405818078073,7.278787227179873,14.63072170738557,-7.351934480205697,9.509892086330929,14613000000.0,12222000000.0,2391000000.0,4.861294583883757,23814000000.0,25245000000.0,-1431000000.0,21.63682864450127,2378000000.0,1552000000.0,826000000.0,6.254826254826251,4128000000.0,4495000000.0,-367000000.0,21.94083847627155,11460000000.0,13494000000.0,-2034000000.0,,,,,,,,,28.036228900782213,6220000000.0,6600000000.0,-380000000.0,11.58795198044713,31046000000.0,29780000000.0,1266000000.0,18.127084105224167,12753000000.0,12248000000.0,505000000.0,29.906276625958526,9148000000.0,14935000000.0,-5787000000.0,11.218940082098229,96726000000.0,168816000000.0,-72090000000.0
2007-06-01,14.385596923614763,13088000000.0,9890000000.0,3198000000.0,-1.4437437769664774,5939000000.0,3756000000.0,2183000000.0,27.356946887956603,103517000000.0,76532000000.0,26985000000.0,3.0541871921182295,2092000000.0,2669000000.0,-577000000.0,22.272394434952414,10019000000.0,9557000000.0,462000000.0,-783.9118825100132,9.345794392523365,-3.809792577959644,13.155586970483009,-212.7982758598399,3.404582106745168,0.3050718189907207,3.099510287754447,-192.94782149294548,-2.850032113037893,-5.361702127659574,2.511670014621681,-111.21020461883613,-0.5512126678693124,-5.071043606075453,4.519830938206141,6.331568349615924,14258000000.0,11697000000.0,2561000000.0,6.832793655263036,22765000000.0,24306000000.0,-1541000000.0,5.194238323876044,2410000000.0,1571000000.0,839000000.0,2.2688039457460007,4147000000.0,4935000000.0,-788000000.0,20.52726692888274,11338000000.0,13563000000.0,-2225000000.0,,,,,,,,,16.4826498422713,5908000000.0,6629000000.0,-721000000.0,13.823770054427097,31997000000.0,28476000000.0,3521000000.0,17.185782337852686,12792000000.0,11968000000.0,824000000.0,14.907229686500312,8980000000.0,14266000000.0,-5286000000.0,9.088274955143705,97886000000.0,169862000000.0,-71976000000.0
2007-07-01,3.292271594075369,14087000000.0,11415000000.0,2672000000.0,9.579158316633274,5468000000.0,4004000000.0,1464000000.0,34.52681918378022,108021000000.0,83371000000.0,24650000000.0,23.43823391263504,2628000000.0,2734000000.0,-106000000.0,33.52875488553882,9566000000.0,9607000000.0,-41000000.0,-170.80738087823107,7.287449392712551,12.68886607011882,-5.401416677406269,-60.23492662049734,-3.143953459586582,1.267266506146243,-4.411219965732824,97.0929858873004,3.404677299396744,5.560551558752998,-2.155874259356254,-36.45761076240359,1.844200342638315,3.303225806451613,-1.459025463813298,6.211450547855746,14637000000.0,12330000000.0,2307000000.0,14.168263895894274,22635000000.0,24010000000.0,-1375000000.0,19.335486848177208,2586000000.0,1854000000.0,732000000.0,5.801792828685248,4249000000.0,5252000000.0,-1003000000.0,29.928579526130818,11461000000.0,14073000000.0,-2612000000.0,,,,,,,,,22.58326563769293,6036000000.0,7394000000.0,-1358000000.0,16.150357444845874,30220000000.0,29205000000.0,1015000000.0,7.747682893908037,11974000000.0,11598000000.0,376000000.0,26.47516626574218,8938000000.0,15214000000.0,-6276000000.0,14.234947198628923,90650000000.0,172332000000.0,-81682000000.0
2007-08-01,10.611168107870439,15094000000.0,12265000000.0,2829000000.0,8.568646543330093,5575000000.0,4444000000.0,1131000000.0,23.060644137292496,111648000000.0,86237000000.0,25411000000.0,21.43193593970796,2578000000.0,2990000000.0,-412000000.0,26.099667774086388,9489000000.0,9498000000.0,-9000000.0,31.56748911465894,-15.09433962264151,-21.4267117938037,6.332372171162191,-2485.3162939297126,-5.699680511182109,-4.955575021899637,-0.7441054892824717,-36.216922635752915,1.022936146407736,-3.611150551374888,4.634086697782624,-186.12705323570157,-0.6332871561448644,4.221833624781414,-4.855120780926279,6.385467556595326,15461000000.0,12799000000.0,2662000000.0,7.317180037681292,24493000000.0,26291000000.0,-1798000000.0,22.63882297104889,2584000000.0,1881000000.0,703000000.0,-3.579784744969583,4121000000.0,5191000000.0,-1070000000.0,25.546069409025396,11323000000.0,12742000000.0,-1419000000.0,,,,,,,,,13.681350669512904,5858000000.0,7134000000.0,-1276000000.0,12.955273892773889,31013000000.0,29627000000.0,1386000000.0,18.9782258747776,14043000000.0,13141000000.0,902000000.0,28.277785934517684,8737000000.0,14682000000.0,-5945000000.0,13.168868843913595,99867000000.0,176283000000.0,-76416000000.0
2007-09-01,8.258999681427204,13593000000.0,11346000000.0,2247000000.0,7.061918251719956,5291000000.0,3912000000.0,1379000000.0,22.988555953524937,112628000000.0,88350000000.0,24278000000.0,19.599427753934194,2508000000.0,2722000000.0,-214000000.0,26.735947094945665,10732000000.0,10041000000.0,691000000.0,-20.536989431590968,19.25925925925926,14.61232604373757,4.64693321552169,-9.79248483304499,17.38717983466594,9.88808426596445,7.49909556870149,686.4518994967538,-0.9492919863934814,-10.55190022586664,9.60260823947316,-223.46644094801835,-1.802429794861581,-1.186481303930968,-0.615948490930613,7.700815705792885,15580000000.0,12243000000.0,3337000000.0,12.932506954272615,23141000000.0,24468000000.0,-1327000000.0,13.599231138875535,2364000000.0,1807000000.0,557000000.0,5.050263283867884,4389000000.0,4959000000.0,-570000000.0,19.947608421461148,12363000000.0,14531000000.0,-2168000000.0,,,,,,,,,11.20621019108281,5587000000.0,6193000000.0,-606000000.0,-1.2170521785906385,29382000000.0,27030000000.0,2352000000.0,12.8710401596408,13575000000.0,11292000000.0,2283000000.0,18.82476666228474,9039000000.0,14459000000.0,-5420000000.0,10.647095779313487,96866000000.0,167990000000.0,-71124000000.0
2007-10-01,24.407395701643498,15745000000.0,13124000000.0,2621000000.0,32.12659380692167,5803000000.0,4757000000.0,1046000000.0,22.502468869541524,107921000000.0,80590000000.0,27331000000.0,14.626601855943445,2594000000.0,3189000000.0,-595000000.0,35.503527902501595,12675000000.0,12251000000.0,424000000.0,-144.3579577992159,4.182194616977226,16.21856027753686,-12.036365660559634,513.0270351617905,9.801431540060031,12.28133237479032,-2.479900834730289,-323.49484749678516,17.20309879402604,19.84959104133502,-2.6464922473089807,-158.74960066996985,5.374708447419126,-6.585809581564585,11.96051802898371,24.130801041507134,16209000000.0,13430000000.0,2779000000.0,12.520486500474416,26089000000.0,28430000000.0,-2341000000.0,36.341929321872016,2855000000.0,2138000000.0,717000000.0,10.76776800570478,4660000000.0,5388000000.0,-728000000.0,34.29203539823009,14568000000.0,16844000000.0,-2276000000.0,,,,,,,,,17.842003853564535,6116000000.0,8326000000.0,-2210000000.0,22.795714234862775,34497000000.0,32607000000.0,1890000000.0,29.315761913073835,14817000000.0,13006000000.0,1811000000.0,43.634780084192194,9895000000.0,15627000000.0,-5732000000.0,14.52135493372606,104976000000.0,187623000000.0,-82647000000.0
2007-11-01,17.91308741788782,14001000000.0,12797000000.0,1204000000.0,31.614785992217897,5412000000.0,4705000000.0,707000000.0,23.04946402663688,117890000000.0,91362000000.0,26528000000.0,46.50070455612965,3119000000.0,3135000000.0,-16000000.0,35.393083393914225,13037000000.0,12348000000.0,689000000.0,106.36923688394285,12.79809220985692,-1.007462686567164,13.805554896424084,-83.60885390850694,1.692776784775523,1.205847828406787,0.486928956368736,-2489.7259284497454,-12.03407155025554,1.24124032427976,-13.2753118745353,-101.93871986288501,-0.0769897026272736,17.68371851467151,-17.760708217298784,15.134521189749407,16219000000.0,13090000000.0,3129000000.0,16.677855567277255,24332000000.0,25906000000.0,-1574000000.0,8.57681432610744,2304000000.0,1856000000.0,448000000.0,-1.6373108409823867,3965000000.0,5316000000.0,-1351000000.0,30.62962962962963,14108000000.0,16849000000.0,-2741000000.0,,,,,,,,,26.45716292134832,7203000000.0,7286000000.0,-83000000.0,16.819412282704405,35818000000.0,33700000000.0,2118000000.0,26.13434727503168,14928000000.0,12814000000.0,2114000000.0,30.9917833584076,11319000000.0,16632000000.0,-5313000000.0,13.206876638088039,101936000000.0,180990000000.0,-79054000000.0
2007-12-01,16.040816326530603,14215000000.0,11282000000.0,2933000000.0,0.46527658107875514,5830000000.0,4383000000.0,1447000000.0,21.877624794003502,114632000000.0,91772000000.0,22860000000.0,50.37878787878789,3176000000.0,2834000000.0,342000000.0,21.8136645962733,9806000000.0,9961000000.0,-155000000.0,1184.073291050035,-15.39816772374912,-5.478075135067219,-9.9200925886819,22.91715326257151,-19.45822994210091,-15.79502319696331,-3.6632067451376003,54.96654149137426,13.29305135951662,-8.98932319942092,22.28237455893754,-23.12127613901376,9.814119233362227,-11.20917917034422,21.02329840370645,10.237127371273713,16271000000.0,13276000000.0,2995000000.0,15.646596728484074,23260000000.0,24537000000.0,-1277000000.0,13.098039215686264,2884000000.0,1893000000.0,991000000.0,21.46341463414634,4482000000.0,5219000000.0,-737000000.0,22.752869828893218,11335000000.0,14672000000.0,-3337000000.0,,,,,,,,,20.497014062801,6255000000.0,6433000000.0,-178000000.0,14.679409209383154,32999000000.0,33858000000.0,-859000000.0,21.85537412524672,13582000000.0,12041000000.0,1541000000.0,13.017201301720128,9724000000.0,16120000000.0,-6396000000.0,13.878800988171536,100030000000.0,167590000000.0,-67560000000.0
2008-01-01,20.671104221756174,13234000000.0,13189000000.0,45000000.0,15.868318845940443,6265000000.0,4594000000.0,1671000000.0,26.91015710674254,109941000000.0,90336000000.0,19605000000.0,55.257393209200444,2835000000.0,2937000000.0,-102000000.0,37.31360144600091,12155000000.0,11414000000.0,741000000.0,29.556867028675214,-10.87047063723449,-4.001063405556294,-6.8694072316781964,1175.6969535677383,15.82798459563543,14.8259454044578,1.00203919117763,48.17094017094015,1.805128205128205,13.5556991599145,-11.750570954786294,-105.57794134850627,0.7191720750745483,18.88667992047714,-18.16750784540259,18.970684991592957,16274000000.0,13222000000.0,3052000000.0,17.0219485236065,22233000000.0,24756000000.0,-2523000000.0,39.33147632311977,2501000000.0,2322000000.0,179000000.0,5.986973947895802,4231000000.0,5276000000.0,-1045000000.0,38.02319717599596,13685000000.0,16142000000.0,-2457000000.0,,,,,,,,,32.047058823529404,5612000000.0,7069000000.0,-1457000000.0,14.869914937537821,32275000000.0,36318000000.0,-4043000000.0,36.10607650481732,14268000000.0,14615000000.0,-347000000.0,61.94973343488195,10632000000.0,16339000000.0,-5707000000.0,15.91603232778873,98677000000.0,173741000000.0,-75064000000.0
2008-02-01,26.28871079449886,12764000000.0,12787000000.0,-23000000.0,18.078333011769242,6120000000.0,4669000000.0,1451000000.0,6.540803897685743,87470000000.0,79179000000.0,8291000000.0,48.79201680672269,2833000000.0,3079000000.0,-246000000.0,41.6322889954287,12703000000.0,11938000000.0,765000000.0,294.2504672897197,11.35514018691589,8.667959014123511,2.6871811727923784,-5.870668710079096,4.178211237947468,-0.03271537622682661,4.210926614174294,-141.18339422729844,1.52461548794412,-8.930134827525826,10.454750315469946,308.0790822170133,-5.242075931731104,1.484113712374582,-6.726189644105686,25.39967513037531,14668000000.0,11763000000.0,2905000000.0,16.55872303534092,22856000000.0,24752000000.0,-1896000000.0,39.96815286624204,2637000000.0,1986000000.0,651000000.0,10.507927976350452,4112000000.0,4773000000.0,-661000000.0,45.89705147426286,14597000000.0,17160000000.0,-2563000000.0,,,,,,,,,17.423806785508923,6126000000.0,6890000000.0,-764000000.0,18.87749266023564,31178000000.0,32624000000.0,-1446000000.0,18.61111111111111,13237000000.0,13676000000.0,-439000000.0,44.67807235209613,11078000000.0,16027000000.0,-4949000000.0,24.99254149909902,104740000000.0,170233000000.0,-65493000000.0
2008-03-01,-2.278559763589705,12566000000.0,12349000000.0,217000000.0,12.10064558847872,6772000000.0,4786000000.0,1986000000.0,30.79945848159198,109177000000.0,95916000000.0,13261000000.0,25.27242246437553,2989000000.0,2866000000.0,123000000.0,28.742223950233292,13245000000.0,12585000000.0,660000000.0,-68.15855798882701,8.896349139739824,11.95208970438328,-3.0557405646434557,-56.350575834472004,6.127659574468085,5.268899312752264,0.8587602617158208,-35.08288042556364,14.1439534268325,13.31474716400692,0.8292062628255792,-1.2756001728616684,10.70575261900386,4.407826982492276,6.297925636511584,16.31484794275493,16255000000.0,13686000000.0,2569000000.0,15.391717833895013,24995000000.0,24492000000.0,503000000.0,33.04221251819506,2742000000.0,2313000000.0,429000000.0,-6.396255850234011,4200000000.0,5428000000.0,-1228000000.0,29.05353319057815,15067000000.0,18617000000.0,-3550000000.0,,,,,,,,,10.924805531547111,6417000000.0,7052000000.0,-635000000.0,18.43759254993582,35992000000.0,37111000000.0,-1119000000.0,16.33490821779877,15020000000.0,14574000000.0,446000000.0,27.58428220584952,11429000000.0,16812000000.0,-5383000000.0,11.535406549432437,110932000000.0,176304000000.0,-65372000000.0
2008-04-01,12.917236387034503,14039000000.0,13106000000.0,933000000.0,1.1579285944033346,6290000000.0,5548000000.0,742000000.0,22.256741515431155,119237000000.0,102441000000.0,16796000000.0,35.07642799678199,3358000000.0,3390000000.0,-32000000.0,49.60033655868743,14224000000.0,13754000000.0,470000000.0,-133.07972712596992,5.35645472061657,-1.104029137263829,6.4604838578804,-155.0022112271511,5.362870890136327,8.590673575129534,-3.2278026849932067,-158.56762856103992,6.989683551640199,28.60354627979978,-21.61386272815958,271.01654882015134,-6.042998256827426,15.59479187216413,-21.637790128991554,31.87701054836538,17628000000.0,13672000000.0,3956000000.0,28.24405750343977,27030000000.0,28974000000.0,-1944000000.0,30.004732607666828,2747000000.0,2428000000.0,319000000.0,4.922405431619792,4327000000.0,5181000000.0,-854000000.0,57.9145959874839,17159000000.0,20380000000.0,-3221000000.0,,,,,,,,,34.727408513816286,7216000000.0,8498000000.0,-1282000000.0,26.385735274475763,37850000000.0,38260000000.0,-410000000.0,30.00645101833932,14107000000.0,15442000000.0,-1335000000.0,36.70155178635872,11364000000.0,17889000000.0,-6525000000.0,20.885372536505376,109857000000.0,187642000000.0,-77785000000.0
2008-05-01,41.2092750220135,19244000000.0,16117000000.0,3127000000.0,-3.081013450109482,6197000000.0,5523000000.0,674000000.0,28.314814421381374,120793000000.0,100827000000.0,19966000000.0,25.7238307349666,3387000000.0,3364000000.0,23000000.0,33.211009174311926,13068000000.0,12382000000.0,686000000.0,35.9326373476498,8.376005852231163,-2.382322476694671,10.758328328925835,-197.29146568482585,-8.40072305204072,-7.319400706174253,-1.0813223458664663,-87.66284221647936,1.229685807150596,-2.879572517069631,4.109258324220227,110.5874059420619,15.32820920576023,-3.788719173990955,19.116928379751183,30.082802983644697,19009000000.0,14109000000.0,4900000000.0,9.18787267993617,26002000000.0,26805000000.0,-803000000.0,16.316232127838525,2766000000.0,2600000000.0,166000000.0,2.349806201550386,4225000000.0,5089000000.0,-864000000.0,30.331588132635257,14936000000.0,18313000000.0,-3377000000.0,,,,,,,,,18.64951768488745,7380000000.0,7597000000.0,-217000000.0,26.85370095986601,39383000000.0,38704000000.0,679000000.0,24.519720849996073,15880000000.0,14168000000.0,1712000000.0,36.40139921294272,12478000000.0,19306000000.0,-6828000000.0,16.439220064925664,112627000000.0,188450000000.0,-75823000000.0
2008-06-01,41.908618581907085,18573000000.0,16812000000.0,1761000000.0,-1.8016501094460402,5832000000.0,5466000000.0,366000000.0,17.555570582609615,121690000000.0,100489000000.0,21201000000.0,75.0,3661000000.0,3295000000.0,366000000.0,40.55294939614733,14082000000.0,13146000000.0,936000000.0,-57.387782652716844,3.982450219372258,14.04149964630983,-10.059049426937573,79.3814094854919,6.107187370170337,4.561367380560132,1.5458199896102052,-192.75505981788953,2.643548991277359,-1.674364896073903,4.317913887351262,13.95963619649847,-0.6281599509728819,5.126385809312639,-5.754545760285521,25.789030719596017,17935000000.0,13842000000.0,4093000000.0,15.84449813309905,26372000000.0,26957000000.0,-585000000.0,20.248962655601655,2898000000.0,2902000000.0,-4000000.0,9.163250542560885,4527000000.0,5680000000.0,-1153000000.0,38.88692891162462,15747000000.0,19650000000.0,-3903000000.0,,,,,,,,,23.679756262694653,7307000000.0,7600000000.0,-293000000.0,16.445291746101187,37259000000.0,37828000000.0,-569000000.0,30.19074421513446,16654000000.0,16113000000.0,541000000.0,31.080178173719375,11771000000.0,19477000000.0,-7706000000.0,19.309196412152918,116787000000.0,195668000000.0,-78881000000.0
2008-07-01,44.82146660041173,20401000000.0,18191000000.0,2210000000.0,6.912948061448421,5846000000.0,6194000000.0,-348000000.0,26.692032104868503,136854000000.0,111461000000.0,25393000000.0,44.17808219178083,3789000000.0,3447000000.0,342000000.0,45.76625548818733,13944000000.0,13401000000.0,543000000.0,-24.28504453820911,5.517689061992859,-0.9924532203039388,6.510142282296798,5.546225158621065,-3.31832419733751,4.175283111767602,-7.493607309105112,-123.12223159751028,-0.7872373703143736,9.236295810161998,-10.023533180476372,-212.02623894424138,-2.065988282454517,6.766219522483759,-8.832207804938276,33.42898134863701,19530000000.0,14994000000.0,4536000000.0,21.705323613872316,27548000000.0,29655000000.0,-2107000000.0,17.28538283062646,3033000000.0,2880000000.0,153000000.0,4.424570487173463,4437000000.0,6262000000.0,-1825000000.0,42.936916499432854,16382000000.0,20246000000.0,-3864000000.0,,,,,,,,,36.083499005964214,8214000000.0,9746000000.0,-1532000000.0,35.54268696227665,40961000000.0,42952000000.0,-1991000000.0,45.06430599632538,17370000000.0,18079000000.0,-709000000.0,40.91519355560529,12595000000.0,20557000000.0,-7962000000.0,26.334252619966914,114522000000.0,208651000000.0,-94129000000.0
2008-08-01,30.376308466940504,19679000000.0,18549000000.0,1130000000.0,-9.560538116591932,5042000000.0,5984000000.0,-942000000.0,21.337596732588125,135471000000.0,106045000000.0,29426000000.0,27.618308766485654,3290000000.0,3406000000.0,-116000000.0,13.594688586784699,10779000000.0,10619000000.0,160000000.0,71.58566594893881,-25.89972316210397,-24.59016393442623,-1.3095592276777417,225.95714281174142,-18.57851574364686,-22.24217789961244,3.6636621559655786,-752.9173919469258,-6.678928008407777,6.001581027667984,-12.680509036075762,211.98416837216624,-1.975755667506297,-7.214539707625444,5.238784040119147,16.577194230644853,18024000000.0,14082000000.0,3942000000.0,5.470950883926018,25833000000.0,29046000000.0,-3213000000.0,13.157894736842103,2924000000.0,2605000000.0,319000000.0,6.624605678233442,4394000000.0,5390000000.0,-996000000.0,21.407754128764456,13747000000.0,16906000000.0,-3159000000.0,,,,,,,,,34.55104131102766,7882000000.0,8013000000.0,-131000000.0,18.05049495372908,36611000000.0,40420000000.0,-3809000000.0,15.851313821832935,16269000000.0,16669000000.0,-400000000.0,26.439281217809317,11047000000.0,19251000000.0,-8204000000.0,16.573042146054263,116418000000.0,195835000000.0,-79417000000.0
2008-09-01,40.44728904583241,19091000000.0,18359000000.0,732000000.0,-16.915516915516914,4396000000.0,5818000000.0,-1422000000.0,21.54703981248003,136896000000.0,106841000000.0,30055000000.0,24.84051036682615,3131000000.0,3795000000.0,-664000000.0,22.53074916138651,13150000000.0,12482000000.0,668000000.0,13.157390554650817,21.79327521793275,18.15286624203822,3.6404089758945304,27.084976515538184,22.0964934095996,17.5297836129346,4.566709796664998,1068.5516264053908,-11.09296694633707,-7.120484443516392,-3.972482502820678,-308.94909611520535,3.766160764474424,-7.153806847215125,10.919967611689549,17.1630295250321,18254000000.0,13773000000.0,4481000000.0,8.404995462598851,25086000000.0,28887000000.0,-3801000000.0,-0.04230118443316888,2363000000.0,2911000000.0,-548000000.0,1.298701298701288,4446000000.0,5213000000.0,-767000000.0,26.522688667799077,15642000000.0,18794000000.0,-3152000000.0,,,,,,,,,33.64954358331842,7467000000.0,8210000000.0,-743000000.0,27.38411272207475,37428000000.0,39528000000.0,-2100000000.0,20.029465930018418,16294000000.0,15736000000.0,558000000.0,41.531142825533806,12793000000.0,17885000000.0,-5092000000.0,9.503850680321268,106072000000.0,185936000000.0,-79864000000.0
